Date,MSFT
2021-09-21,285.2554016113281
2021-09-22,288.91302490234375
2021-09-23,289.861328125
2021-09-24,289.6581115722656
2021-09-27,284.6458435058594
2021-09-28,274.3406066894531
2021-09-29,274.80511474609375
2021-09-30,272.79241943359375
2021-10-01,279.7399597167969
2021-10-04,273.94390869140625
2021-10-05,279.4109802246094
2021-10-06,283.6201171875
2021-10-07,285.3038330078125
2021-10-08,285.3038330078125
2021-10-11,284.703857421875
2021-10-12,283.3976135253906
2021-10-13,286.71661376953125
2021-10-14,292.9480285644531
2021-10-15,294.36077880859375
2021-10-18,297.34100341796875
2021-10-19,298.2506408691406
2021-10-20,297.45709228515625
2021-10-21,300.69866943359375
2021-10-22,299.1505432128906
2021-10-25,298.1538391113281
2021-10-26,300.0696716308594
2021-10-27,312.7069396972656
2021-10-28,313.8487854003906
2021-10-29,320.88330078125
2021-11-01,318.7061462402344
2021-11-02,322.3444519042969
2021-11-03,323.186279296875
2021-11-04,325.5472717285156
2021-11-05,325.1795654296875
2021-11-08,326.0794372558594
2021-11-09,325.07318115234375
2021-11-10,320.0898132324219
2021-11-11,321.6671447753906
2021-11-12,325.8182067871094
2021-11-15,325.1893005371094
2021-11-16,328.5178527832031
2021-11-17,328.7408447265625
2021-11-18,330.8250427246094
2021-11-19,332.60870361328125
2021-11-22,329.42901611328125
2021-11-23,327.3448791503906
2021-11-24,327.5678405761719
2021-11-26,319.58978271484375
2021-11-29,326.3270263671875
2021-11-30,320.4718933105469
2021-12-01,319.9775085449219
2021-12-02,319.4056091308594
2021-12-03,313.12384033203125
2021-12-06,316.20654296875
2021-12-07,324.6694030761719
2021-12-08,324.7178955078125
2021-12-09,322.9051818847656
2021-12-10,332.05615234375
2021-12-13,329.01226806640625
2021-12-14,318.2907409667969
2021-12-15,324.40765380859375
2021-12-16,314.9560546875
2021-12-17,313.8896789550781
2021-12-20,310.1187438964844
2021-12-21,317.27288818359375
2021-12-22,323.00201416015625
2021-12-23,324.4464111328125
2021-12-27,331.9689636230469
2021-12-28,330.8056640625
2021-12-29,331.4842834472656
2021-12-30,328.9346923828125
2021-12-31,326.0265197753906
2022-01-03,324.5046081542969
2022-01-04,318.9402770996094
2022-01-05,306.69677734375
2022-01-06,304.2733154296875
2022-01-07,304.428466796875
2022-01-10,304.6513366699219
2022-01-11,305.3396911621094
2022-01-12,308.5289611816406
2022-01-13,295.47125244140625
2022-01-14,300.7060241699219
2022-01-18,293.3870544433594
2022-01-19,294.0462341308594
2022-01-20,292.36920166015625
2022-01-21,286.9696960449219
2022-01-24,287.2992858886719
2022-01-25,279.6604309082031
2022-01-26,287.6287536621094
2022-01-27,290.6630859375
2022-01-28,298.8254089355469
2022-01-31,301.4621276855469
2022-02-01,299.31011962890625
2022-02-02,303.8662414550781
2022-02-03,292.0298767089844
2022-02-04,296.5763244628906
2022-02-07,291.7391357421875
2022-02-08,295.23858642578125
2022-02-09,301.6850891113281
2022-02-10,293.12530517578125
2022-02-11,286.010009765625
2022-02-14,285.9711608886719
2022-02-15,291.2737731933594
2022-02-16,290.9338073730469
2022-02-17,282.41461181640625
2022-02-18,279.6946716308594
2022-02-22,279.4907531738281
2022-02-23,272.2537841796875
2022-02-24,286.16424560546875
2022-02-25,288.8064270019531
2022-02-28,290.2440490722656
2022-03-01,286.5139465332031
2022-03-02,291.60406494140625
2022-03-03,287.4562072753906
2022-03-04,281.5695495605469
2022-03-07,270.9326477050781
2022-03-08,267.9602355957031
2022-03-09,280.2484436035156
2022-03-10,277.42169189453125
2022-03-11,272.05950927734375
2022-03-14,268.5333557128906
2022-03-15,278.9369812011719
2022-03-16,285.96990966796875
2022-03-17,286.77618408203125
2022-03-18,291.837158203125
2022-03-21,290.603515625
2022-03-22,295.3633728027344
2022-03-23,290.9240417480469
2022-03-24,295.4022521972656
2022-03-25,294.9942321777344
2022-03-28,301.8134765625
2022-03-29,306.3887634277344
2022-03-30,304.8830261230469
2022-03-31,299.4918518066406
2022-04-01,300.5700378417969
2022-04-04,305.96136474609375
2022-04-05,301.98834228515625
2022-04-06,290.9338073730469
2022-04-07,292.7502746582031
2022-04-08,288.47613525390625
2022-04-11,277.10101318359375
2022-04-12,273.9925842285156
2022-04-13,279.3935546875
2022-04-14,271.8263854980469
2022-04-18,272.49658203125
2022-04-19,277.13995361328125
2022-04-20,278.1695861816406
2022-04-21,272.7784118652344
2022-04-22,266.1923522949219
2022-04-25,272.69091796875
2022-04-26,262.4912414550781
2022-04-27,275.1194152832031
2022-04-28,281.3460693359375
2022-04-29,269.58245849609375
2022-05-02,276.3336486816406
2022-05-03,273.7205810546875
2022-05-04,281.68609619140625
2022-05-05,269.41729736328125
2022-05-06,266.87225341796875
2022-05-09,257.0125427246094
2022-05-10,261.79180908203125
2022-05-11,253.09783935546875
2022-05-12,248.04656982421875
2022-05-13,253.65151977539062
2022-05-16,254.02066040039062
2022-05-17,259.1885070800781
2022-05-18,247.38772583007812
2022-05-19,246.4724884033203
2022-05-20,245.90774536132812
2022-05-23,253.78468322753906
2022-05-24,252.7817840576172
2022-05-25,255.60548400878906
2022-05-26,258.89642333984375
2022-05-27,266.0430603027344
2022-05-31,264.70916748046875
2022-06-01,265.2447509765625
2022-06-02,267.3477783203125
2022-06-03,262.9078674316406
2022-06-06,261.6713562011719
2022-06-07,265.3225402832031
2022-06-08,263.28765869140625
2022-06-09,257.8156433105469
2022-06-10,246.3264617919922
2022-06-13,235.87905883789062
2022-06-14,238.05032348632812
2022-06-15,245.12887573242188
2022-06-16,238.51768493652344
2022-06-17,241.12709045410156
2022-06-21,247.05670166015625
2022-06-22,246.46278381347656
2022-06-23,252.0418243408203
2022-06-24,260.6490173339844
2022-06-27,257.9130554199219
2022-06-28,249.7245330810547
2022-06-29,253.4049835205078
2022-06-30,250.0652313232422
2022-07-01,252.74285888671875
2022-07-05,255.92672729492188
2022-07-06,259.19818115234375
2022-07-07,261.33050537109375
2022-07-08,260.6100769042969
2022-07-11,257.54302978515625
2022-07-12,246.988525390625
2022-07-13,246.06353759765625
2022-07-14,247.38772583007812
2022-07-15,249.95822143554688
2022-07-18,247.55325317382812
2022-07-19,252.6942138671875
2022-07-20,255.36199951171875
2022-07-21,257.86431884765625
2022-07-22,253.50230407714844
2022-07-25,252.0126495361328
2022-07-26,245.26515197753906
2022-07-27,261.6615905761719
2022-07-28,269.1295471191406
2022-07-29,273.3454895019531
2022-08-01,270.6874694824219
2022-08-02,267.5814514160156
2022-08-03,275.0299987792969
2022-08-04,276.17889404296875
2022-08-05,275.4583740234375
2022-08-08,272.9365539550781
2022-08-09,274.8644104003906
2022-08-10,281.5437927246094
2022-08-11,279.4600830078125
2022-08-12,284.2213134765625
2022-08-15,285.740234375
2022-08-16,285.000244140625
2022-08-17,284.2489013671875
2022-08-18,283.12689208984375
2022-08-19,279.2044372558594
2022-08-22,271.00836181640625
2022-08-23,269.7301025390625
2022-08-24,269.09588623046875
2022-08-25,272.08154296875
2022-08-26,261.582763671875
2022-08-29,258.7921447753906
2022-08-30,256.58709716796875
2022-08-31,255.12347412109375
2022-09-01,254.07940673828125
2022-09-02,249.84478759765625
2022-09-06,247.10299682617188
2022-09-07,251.82553100585938
2022-09-08,252.24505615234375
2022-09-09,258.0408630371094
2022-09-12,260.177734375
2022-09-13,245.87359619140625
2022-09-14,246.09800720214844
2022-09-15,239.4240264892578
2022-09-16,238.79954528808594
2022-09-19,238.58489990234375
2022-09-20,236.5651092529297
2022-09-21,233.1500701904297
2022-09-22,235.13079833984375
2022-09-23,232.1450958251953
2022-09-26,231.6864776611328
2022-09-27,230.67176818847656
2022-09-28,235.2186279296875
2022-09-29,231.73526000976562
2022-09-30,227.2469024658203
2022-10-03,234.8966522216797
2022-10-04,242.83905029296875
2022-10-05,243.1512908935547
2022-10-06,240.79978942871094
2022-10-07,228.5543975830078
2022-10-10,223.68553161621094
2022-10-11,219.93873596191406
2022-10-12,220.27049255371094
2022-10-13,228.5543975830078
2022-10-14,223.01226806640625
2022-10-17,231.76454162597656
2022-10-18,232.7110137939453
2022-10-19,230.7400360107422
2022-10-20,230.4180450439453
2022-10-21,236.24313354492188
2022-10-24,241.24862670898438
2022-10-25,244.57586669921875
2022-10-26,225.70529174804688
2022-10-27,221.24620056152344
2022-10-28,230.1448211669922
2022-10-31,226.49562072753906
2022-11-01,222.63172912597656
2022-11-02,214.7576446533203
2022-11-03,209.04959106445312
2022-11-04,216.01629638671875
2022-11-07,222.33901977539062
2022-11-08,223.3147430419922
2022-11-09,219.060546875
2022-11-10,237.08224487304688
2022-11-11,241.11203002929688
2022-11-14,235.68698120117188
2022-11-15,236.09678649902344
2022-11-16,236.52731323242188
2022-11-17,236.47837829589844
2022-11-18,236.02828979492188
2022-11-21,236.84042358398438
2022-11-22,239.7562713623047
2022-11-23,242.25143432617188
2022-11-25,242.16334533691406
2022-11-28,236.55667114257812
2022-11-29,235.15744018554688
2022-11-30,249.64869689941406
2022-12-01,249.20835876464844
2022-12-02,249.53125
2022-12-05,244.81497192382812
2022-12-06,239.84432983398438
2022-12-07,239.1105194091797
2022-12-08,242.0752716064453
2022-12-09,240.13787841796875
2022-12-12,247.0752716064453
2022-12-13,251.39036560058594
2022-12-14,251.68394470214844
2022-12-15,243.65061950683594
2022-12-16,239.423583984375
2022-12-19,235.27484130859375
2022-12-20,236.59579467773438
2022-12-21,239.169189453125
2022-12-22,233.06350708007812
2022-12-23,233.59185791015625
2022-12-27,231.85997009277344
2022-12-28,229.48228454589844
2022-12-29,235.8227996826172
2022-12-30,234.65841674804688
2023-01-03,234.423583984375
2023-01-04,224.16915893554688
2023-01-05,217.52528381347656
2023-01-06,220.0888671875
2023-01-09,222.2317657470703
2023-01-10,223.9245147705078
2023-01-11,230.69558715820312
2023-01-12,233.37661743164062
2023-01-13,234.08111572265625
2023-01-17,235.177001953125
2023-01-18,230.73471069335938
2023-01-19,226.93821716308594
2023-01-20,235.0498046875
2023-01-23,237.35902404785156
2023-01-24,236.8306121826172
2023-01-25,235.43141174316406
2023-01-26,242.66233825683594
2023-01-27,242.8189239501953
2023-01-30,237.4862060546875
2023-01-31,242.4764404296875
2023-02-01,247.3101043701172
2023-02-02,258.9051208496094
2023-02-03,252.7896270751953
2023-02-06,251.2435760498047
2023-02-07,261.8013610839844
2023-02-08,260.9892272949219
2023-02-09,257.9461669921875
2023-02-10,257.4373779296875
2023-02-13,265.48046875
2023-02-14,266.3121337890625
2023-02-15,264.18353271484375
2023-02-16,257.1502990722656
2023-02-17,253.1383056640625
2023-02-21,247.85108947753906
2023-02-22,246.71319580078125
2023-02-23,249.91104125976562
2023-02-24,244.46688842773438
2023-02-27,245.3889617919922
2023-02-28,244.66307067871094
2023-03-01,241.57315063476562
2023-03-02,246.3208465576172
2023-03-03,250.42111206054688
2023-03-06,251.9709930419922
2023-03-07,249.3028564453125
2023-03-08,248.8614501953125
2023-03-09,247.50779724121094
2023-03-10,243.84890747070312
2023-03-13,249.07723999023438
2023-03-14,255.81622314453125
2023-03-15,260.37750244140625
2023-03-16,270.9323425292969
2023-03-17,274.1007080078125
2023-03-20,267.03802490234375
2023-03-21,268.55841064453125
2023-03-22,267.09686279296875
2023-03-23,272.3644714355469
2023-03-24,275.2189636230469
2023-03-27,271.1089172363281
2023-03-28,269.9808654785156
2023-03-29,275.16015625
2023-03-30,278.6325988769531
2023-03-31,282.801513671875
2023-04-03,281.751953125
2023-04-04,281.7029113769531
2023-04-05,278.9170837402344
2023-04-06,286.03863525390625
2023-04-10,283.8707580566406
2023-04-11,277.43585205078125
2023-04-12,278.0833435058594
2023-04-13,284.3121337890625
2023-04-14,280.6827392578125
2023-04-17,283.2919921875
2023-04-18,282.87017822265625
2023-04-19,282.9487609863281
2023-04-20,280.6533203125
2023-04-21,280.30999755859375
2023-04-24,276.39605712890625
2023-04-25,270.167236328125
2023-04-26,289.73663330078125
2023-04-27,299.016357421875
2023-04-28,301.39996337890625
2023-05-01,299.73236083984375
2023-05-02,299.58526611328125
2023-05-03,298.5944519042969
2023-05-04,299.58526611328125
2023-05-05,304.72528076171875
2023-05-08,302.7633972167969
2023-05-09,301.1449279785156
2023-05-10,306.3536682128906
2023-05-11,304.19561767578125
2023-05-12,303.0773620605469
2023-05-15,303.5579528808594
2023-05-16,305.7945251464844
2023-05-17,308.6847229003906
2023-05-18,313.1282043457031
2023-05-19,312.9512634277344
2023-05-22,315.7431945800781
2023-05-23,309.9234313964844
2023-05-24,308.5373229980469
2023-05-25,320.4029846191406
2023-05-26,327.2550048828125
2023-05-30,325.60345458984375
2023-05-31,322.8311767578125
2023-06-01,326.9501953125
2023-06-02,329.72247314453125
2023-06-05,330.25335693359375
2023-06-06,328.0315856933594
2023-06-07,317.9059753417969
2023-06-08,319.7541198730469
2023-06-09,321.25823974609375
2023-06-12,326.23260498046875
2023-06-13,328.63128662109375
2023-06-14,331.6296691894531
2023-06-15,342.20758056640625
2023-06-16,336.5351867675781
2023-06-20,332.3276672363281
2023-06-21,327.91363525390625
2023-06-22,333.95953369140625
2023-06-23,329.348876953125
2023-06-26,323.03765869140625
2023-06-27,328.90655517578125
2023-06-28,330.16485595703125
2023-06-29,329.3784484863281
2023-06-30,334.7754821777344
2023-07-03,332.2685852050781
2023-07-05,332.42596435546875
2023-07-06,335.4930419921875
2023-07-07,331.51165771484375
2023-07-10,326.212890625
2023-07-11,326.8421325683594
2023-07-12,331.4920349121094
2023-07-13,336.859619140625
2023-07-14,339.3959045410156
2023-07-17,339.877685546875
2023-07-18,353.40472412109375
2023-07-19,349.0693359375
2023-07-20,340.9983215332031
2023-07-21,337.9508056640625
2023-07-24,339.26812744140625
2023-07-25,345.0387878417969
2023-07-26,332.0523681640625
2023-07-27,325.1217041015625
2023-07-28,332.6421813964844
2023-07-31,330.23370361328125
2023-08-01,330.6465759277344
2023-08-02,321.95623779296875
2023-08-03,321.1304626464844
2023-08-04,322.23150634765625
2023-08-07,324.52203369140625
2023-08-08,320.5307312011719
2023-08-09,316.7754211425781
2023-08-10,317.46356201171875
2023-08-11,315.5760498046875
2023-08-14,318.5548095703125
2023-08-15,316.41168212890625
2023-08-16,315.64324951171875
2023-08-17,312.17559814453125
2023-08-18,311.781494140625
2023-08-21,317.101318359375
2023-08-22,317.6726379394531
2023-08-23,322.145263671875
2023-08-24,315.2196350097656
2023-08-25,318.1849670410156
2023-08-28,318.894287109375
2023-08-29,323.53436279296875
2023-08-30,323.90875244140625
2023-08-31,322.89404296875
2023-09-01,323.7806396484375
2023-09-05,328.5980224609375
2023-09-06,327.9380187988281
2023-09-07,325.0120849609375
2023-09-08,329.30731201171875
2023-09-11,332.9228515625
2023-09-12,326.84442138671875
2023-09-13,331.0707702636719
2023-09-14,333.671630859375
2023-09-15,325.3174743652344
2023-09-18,324.1746826171875
2023-09-19,323.7707824707031
2023-09-20,316.0077819824219
2023-09-21,314.78619384765625
2023-09-22,312.3036193847656
2023-09-25,312.82574462890625
2023-09-26,307.5058898925781
2023-09-27,308.146240234375
2023-09-28,308.9836730957031
2023-09-29,311.06231689453125
2023-10-02,317.0224914550781
2023-10-03,308.7373352050781
2023-10-04,314.2246398925781
2023-10-05,314.61871337890625
2023-10-06,322.40142822265625
2023-10-09,324.9234313964844
2023-10-10,323.5146789550781
2023-10-11,327.4848937988281
2023-10-12,326.2435607910156
2023-10-13,322.8645324707031
2023-10-16,327.70159912109375
2023-10-17,327.13018798828125
2023-10-18,325.2091064453125
2023-10-19,326.4011535644531
2023-10-20,321.8201904296875
2023-10-23,324.43084716796875
2023-10-24,325.6228942871094
2023-10-25,335.6123352050781
2023-10-26,323.0220642089844
2023-10-27,324.91357421875
2023-10-30,332.3022766113281
2023-10-31,333.09033203125
2023-11-01,340.93218994140625
2023-11-02,343.14874267578125
2023-11-03,347.562255859375
2023-11-06,351.2369079589844
2023-11-07,355.177490234375
2023-11-08,357.807861328125
2023-11-09,355.3351745605469
2023-11-10,364.1818542480469
2023-11-13,361.2362060546875
2023-11-14,364.77288818359375
2023-11-15,364.9209899902344
2023-11-16,371.3374938964844
2023-11-17,365.0986633300781
2023-11-20,372.5910949707031
2023-11-21,368.2773132324219
2023-11-22,372.9958801269531
2023-11-24,372.581298828125
2023-11-27,373.7461242675781
2023-11-28,377.7835693359375
2023-11-29,373.9830322265625
2023-11-30,374.042236328125
2023-12-01,369.6988220214844
2023-12-04,364.3977966308594
2023-12-05,367.73431396484375
2023-12-06,364.0621337890625
2023-12-07,366.1845397949219
2023-12-08,369.4223937988281
2023-12-11,366.530029296875
2023-12-12,369.5704345703125
2023-12-13,369.56060791015625
2023-12-14,361.2289733886719
2023-12-15,365.96734619140625
2023-12-18,367.8626708984375
2023-12-19,368.46484375
2023-12-20,365.8587951660156
2023-12-21,368.74127197265625
2023-12-22,369.76788330078125
2023-12-26,369.84686279296875
2023-12-27,369.2644348144531
2023-12-28,370.45892333984375
2023-12-29,371.2091064453125
2024-01-02,366.10552978515625
2024-01-03,365.83905029296875
2024-01-04,363.2131652832031
2024-01-05,363.025634765625
2024-01-08,369.8764953613281
2024-01-09,370.96234130859375
2024-01-10,377.8526611328125
2024-01-11,379.6887512207031
2024-01-12,383.47943115234375
2024-01-16,385.2563171386719
2024-01-17,384.46661376953125
2024-01-18,388.8100891113281
2024-01-19,393.5483703613281
2024-01-22,391.4161682128906
2024-01-23,393.77545166015625
2024-01-24,397.388427734375
2024-01-25,399.66876220703125
2024-01-26,398.7408142089844
2024-01-29,404.4564514160156
2024-01-30,403.3409729003906
2024-01-31,392.4723815917969
2024-02-01,398.5927734375
2024-02-02,405.9371643066406
2024-02-05,400.4387512207031
2024-02-06,400.28076171875
2024-02-07,408.7308044433594
2024-02-08,408.7900695800781
2024-02-09,415.1473388671875
2024-02-12,409.9252624511719
2024-02-13,401.10015869140625
2024-02-14,404.9769592285156
2024-02-15,402.0792236328125
2024-02-16,399.6067810058594
2024-02-20,398.35076904296875
2024-02-21,397.74749755859375
2024-02-22,407.11309814453125
2024-02-23,405.8175964355469
2024-02-26,403.0484313964844
2024-02-27,402.9891052246094
2024-02-28,403.2264404296875
2024-02-29,409.08123779296875
2024-03-01,410.92071533203125
2024-03-04,410.34710693359375
2024-03-05,398.2123107910156
2024-03-06,397.65850830078125
2024-03-07,404.63079833984375
2024-03-08,401.74298095703125
2024-03-11,400.06170654296875
2024-03-12,410.703125
2024-03-13,410.52508544921875
2024-03-14,420.5335693359375
2024-03-15,411.83056640625
2024-03-18,412.7206115722656
2024-03-19,416.76556396484375
2024-03-20,420.54345703125
2024-03-21,424.6378173828125
2024-03-22,424.0147705078125
2024-03-25,418.1995849609375
2024-03-26,417.0028991699219
2024-03-27,416.7853698730469
2024-03-28,416.0831604003906
2024-04-01,419.8907165527344
2024-04-02,416.7951965332031
2024-04-03,415.816162109375
2024-04-04,413.27447509765625
2024-04-05,420.83026123046875
2024-04-08,419.9105224609375
2024-04-09,421.5818786621094
2024-04-10,418.59515380859375
2024-04-11,423.2137145996094
2024-04-12,417.2501525878906
2024-04-15,409.08123779296875
2024-04-16,410.0108642578125
2024-04-17,407.3010559082031
2024-04-18,399.814453125
2024-04-19,394.7212219238281
2024-04-22,396.5409240722656
2024-04-23,403.078125
2024-04-24,404.5516662597656
2024-04-25,394.64215087890625
2024-04-26,401.8418884277344
2024-04-29,397.8167419433594
2024-04-30,385.03912353515625
2024-05-01,390.5873107910156
2024-05-02,393.455322265625
2024-05-03,402.1781005859375
2024-05-06,408.9822998046875
2024-05-07,404.82861328125
2024-05-08,406.015380859375
2024-05-09,407.7757568359375
2024-05-10,410.1690673828125
2024-05-13,409.1603088378906
2024-05-14,411.9690246582031
2024-05-15,419.1718444824219
2024-05-16,417.1011657714844
2024-05-17,416.3283386230469
2024-05-20,421.4109802246094
2024-05-21,425.0768127441406
2024-05-22,426.5431213378906
2024-05-23,423.0556640625
2024-05-24,426.1864318847656
2024-05-28,426.3450012207031
2024-05-29,425.2055969238281
2024-05-30,410.8395690917969
2024-05-31,411.2953186035156
2024-06-03,409.7001647949219
2024-06-04,412.22662353515625
2024-06-05,420.0932922363281
2024-06-06,420.5985412597656
2024-06-07,419.93475341796875
2024-06-10,423.91766357421875
2024-06-11,428.68316650390625
2024-06-12,436.9858093261719
2024-06-13,437.5009765625
2024-06-14,438.4818420410156
2024-06-17,444.2282409667969
2024-06-18,442.21697998046875
2024-06-20,441.5829162597656
2024-06-21,445.6252136230469
2024-06-24,443.5347595214844
2024-06-25,446.784423828125
2024-06-26,447.9832458496094
2024-06-27,448.6668701171875
2024-06-28,442.8213806152344
2024-07-01,452.51104736328125
2024-07-02,455.0374755859375
2024-07-03,456.5137023925781
2024-07-05,463.2409973144531
2024-07-08,461.9331970214844
2024-07-09,455.2950744628906
2024-07-10,461.94305419921875
2024-07-11,450.4997863769531
2024-07-12,449.3603820800781
2024-07-15,449.7666015625
2024-07-16,445.36761474609375
2024-07-17,439.4230041503906
2024-07-18,436.3021240234375
2024-07-19,433.0722351074219
2024-07-22,438.848388671875
2024-07-23,440.7407531738281
2024-07-24,424.9380798339844
2024-07-25,414.5351257324219
2024-07-26,421.34161376953125
2024-07-29,422.7881164550781
2024-07-30,419.01336669921875
2024-07-31,414.485595703125
2024-08-01,413.2569885253906
2024-08-02,404.7166442871094
2024-08-05,391.4998474121094
2024-08-06,395.9186706542969
2024-08-07,394.7495422363281
2024-08-08,398.97021484375
2024-08-09,402.26947021484375
2024-08-12,403.0521545410156
2024-08-13,410.1856384277344
2024-08-14,413.0093078613281
2024-08-15,417.89263916015625
2024-08-16,415.3517150878906
2024-08-19,418.388916015625
2024-08-20,421.63458251953125
2024-08-21,420.9795227050781
2024-08-22,412.4534606933594
2024-08-23,413.68426513671875
2024-08-26,410.4088439941406
2024-08-27,410.7562561035156
2024-08-28,407.5403747558594
2024-08-29,410.0415954589844
2024-08-30,414.0316467285156
2024-09-03,406.3890380859375
2024-09-04,405.8530578613281
2024-09-05,405.3468933105469
2024-09-06,398.70672607421875
2024-09-09,402.69677734375
2024-09-10,411.1135559082031
2024-09-11,419.8876953125
2024-09-12,423.81817626953125
2024-09-13,427.38140869140625
2024-09-16,428.1258239746094
2024-09-17,431.9074401855469
2024-09-18,427.59979248046875
2024-09-19,435.42108154296875
2024-09-20,432.02655029296875
2024-09-23,430.2796936035156
2024-09-24,425.9720153808594
2024-09-25,428.8901062011719
2024-09-26,428.0960388183594
2024-09-27,424.83056640625
2024-09-30,427.09356689453125
2024-10-01,417.55517578125
2024-10-02,414.0217590332031
2024-10-03,413.4361267089844
2024-10-04,412.9596862792969
2024-10-07,406.4883117675781
2024-10-08,411.6197509765625
2024-10-09,414.3492431640625
2024-10-10,412.7413330078125
2024-10-11,413.2177429199219
2024-10-14,416.0167541503906
2024-10-15,415.6197204589844
2024-10-16,413.0192565917969
2024-10-17,413.6147766113281
2024-10-18,415.0440673828125
2024-10-21,415.659423828125
2024-10-22,424.32440185546875
2024-10-23,421.4360656738281
2024-10-24,421.5650634765625
2024-10-25,424.9595642089844
2024-10-28,423.4112548828125
2024-10-29,428.7312927246094
2024-10-30,429.30694580078125
2024-10-31,403.32208251953125
2024-11-01,407.31207275390625
2024-11-04,405.4162902832031
2024-11-05,408.39398193359375
2024-11-06,417.04901123046875
2024-11-07,422.2598571777344
2024-11-08,419.39141845703125
2024-11-11,414.8951721191406
2024-11-12,419.87774658203125
2024-11-13,422.0315856933594
2024-11-14,423.7090148925781
2024-11-15,411.9075927734375
2024-11-18,412.6619567871094
2024-11-19,414.67681884765625
2024-11-20,412.3939208984375
2024-11-21,410.61370849609375
2024-11-22,414.7211608886719
2024-11-25,416.5013732910156
2024-11-26,425.6510925292969
2024-11-27,420.6784362792969
2024-11-29,421.1458435058594
2024-12-02,428.6247863769531
2024-12-03,428.84356689453125
2024-12-04,435.0295715332031
2024-12-05,440.20111083984375
2024-12-06,441.14593505859375
2024-12-09,443.58251953125
2024-12-10,440.9072570800781
2024-12-11,446.5363464355469
2024-12-12,447.10321044921875
2024-12-13,444.8257141113281
2024-12-16,449.12213134765625
2024-12-17,451.9764404296875
2024-12-18,434.999755859375
2024-12-19,434.6416931152344
2024-12-20,434.21405029296875
2024-12-23,432.8714294433594
2024-12-24,436.9291076660156
2024-12-26,435.7157897949219
2024-12-27,428.1772155761719
2024-12-30,422.5083312988281
2024-12-31,419.1965637207031
