Date,NVDA
2021-09-02,22.351205825805664
2021-09-03,22.79731559753418
2021-09-07,22.616674423217773
2021-09-08,22.294322967529297
2021-09-09,22.132648468017578
2021-09-10,22.43304443359375
2021-09-13,22.10770034790039
2021-09-14,22.197521209716797
2021-09-15,22.29631805419922
2021-09-16,22.197521209716797
2021-09-17,21.856197357177734
2021-09-20,21.070770263671875
2021-09-21,21.203510284423828
2021-09-22,21.897117614746094
2021-09-23,22.437036514282227
2021-09-24,22.036840438842773
2021-09-27,21.616683959960938
2021-09-28,20.6575984954834
2021-09-29,20.475969314575195
2021-09-30,20.6745662689209
2021-10-01,20.700517654418945
2021-10-04,19.69253921508789
2021-10-05,20.41010284423828
2021-10-06,20.658599853515625
2021-10-07,21.032854080200195
2021-10-08,20.789339065551758
2021-10-11,20.653608322143555
2021-10-12,20.629655838012695
2021-10-13,20.897125244140625
2021-10-14,21.702510833740234
2021-10-15,21.818275451660156
2021-10-18,22.177555084228516
2021-10-19,22.24542236328125
2021-10-20,22.058795928955078
2021-10-21,22.64661407470703
2021-10-22,22.680551528930664
2021-10-25,23.119670867919922
2021-10-26,24.66756248474121
2021-10-27,24.402097702026367
2021-10-28,24.8911190032959
2021-10-29,25.515865325927734
2021-11-01,25.775346755981445
2021-11-02,26.348196029663086
2021-11-03,26.544803619384766
2021-11-04,29.741403579711914
2021-11-05,29.692501068115234
2021-11-08,30.742393493652344
2021-11-09,30.595685958862305
2021-11-10,29.400081634521484
2021-11-11,30.32921600341797
2021-11-12,30.32921600341797
2021-11-15,29.964950561523438
2021-11-16,30.142595291137695
2021-11-17,29.20248031616211
2021-11-18,31.611650466918945
2021-11-19,32.919029235839844
2021-11-22,31.89208984375
2021-11-23,31.68250846862793
2021-11-24,32.60865020751953
2021-11-26,31.43998908996582
2021-11-29,33.309242248535156
2021-11-30,32.61064529418945
2021-12-01,31.375967025756836
2021-12-02,32.065673828125
2021-12-03,30.635364532470703
2021-12-06,29.98059844970703
2021-12-07,32.36610794067383
2021-12-08,31.766239166259766
2021-12-09,30.4327449798584
2021-12-10,30.141292572021484
2021-12-13,28.10811424255371
2021-12-14,28.283790588378906
2021-12-15,30.40180206298828
2021-12-16,28.33369255065918
2021-12-17,27.748798370361328
2021-12-20,27.666948318481445
2021-12-21,29.020402908325195
2021-12-22,29.344791412353516
2021-12-23,29.58434295654297
2021-12-27,30.886890411376953
2021-12-28,30.265060424804688
2021-12-29,29.944671630859375
2021-12-30,29.53044891357422
2021-12-31,29.355772018432617
2022-01-03,30.064437866210938
2022-01-04,29.23499870300293
2022-01-05,27.55216407775879
2022-01-06,28.125089645385742
2022-01-07,27.195837020874023
2022-01-10,27.348546981811523
2022-01-11,27.76476287841797
2022-01-12,27.946422576904297
2022-01-13,26.525096893310547
2022-01-14,26.89141082763672
2022-01-18,25.854358673095703
2022-01-19,25.01993179321289
2022-01-20,24.10465431213379
2022-01-21,23.330108642578125
2022-01-24,23.32811164855957
2022-01-25,22.282081604003906
2022-01-26,22.72924041748047
2022-01-27,21.902790069580078
2022-01-28,22.797109603881836
2022-01-31,24.440025329589844
2022-02-01,24.591733932495117
2022-02-02,25.19460105895996
2022-02-03,23.903030395507812
2022-02-04,24.273334503173828
2022-02-07,24.68156623840332
2022-02-08,25.06085205078125
2022-02-09,26.65485191345215
2022-02-10,25.77550506591797
2022-02-11,23.90402603149414
2022-02-14,24.221431732177734
2022-02-15,26.445253372192383
2022-02-16,26.461214065551758
2022-02-17,24.460979461669922
2022-02-18,23.597606658935547
2022-02-22,23.34607696533203
2022-02-23,22.34495735168457
2022-02-24,23.703405380249023
2022-02-25,24.111635208129883
2022-02-28,24.339208602905273
2022-03-01,23.432912826538086
2022-03-02,24.178638458251953
2022-03-03,23.673498153686523
2022-03-04,22.896831512451172
2022-03-07,21.315536499023438
2022-03-08,21.477262496948242
2022-03-09,22.97469711303711
2022-03-10,22.619312286376953
2022-03-11,22.062265396118164
2022-03-14,21.29357147216797
2022-03-15,22.933767318725586
2022-03-16,24.45416831970215
2022-03-17,24.72370719909668
2022-03-18,26.407825469970703
2022-03-21,26.68834686279297
2022-03-22,26.47870445251465
2022-03-23,25.59022331237793
2022-03-24,28.1019287109375
2022-03-25,27.64470672607422
2022-03-28,28.170806884765625
2022-03-29,28.60706329345703
2022-03-30,27.64271354675293
2022-03-31,27.239404678344727
2022-04-01,26.666379928588867
2022-04-04,27.31328010559082
2022-04-05,25.886714935302734
2022-04-06,24.36531639099121
2022-04-07,24.166662216186523
2022-04-08,23.079519271850586
2022-04-11,21.87957000732422
2022-04-12,21.467273712158203
2022-04-13,22.165082931518555
2022-04-14,21.22169303894043
2022-04-18,21.745798110961914
2022-04-19,22.160091400146484
2022-04-20,21.445314407348633
2022-04-21,20.14853286743164
2022-04-22,19.481670379638672
2022-04-25,19.86801528930664
2022-04-26,18.75591468811035
2022-04-27,18.38355255126953
2022-04-28,19.748214721679688
2022-04-29,18.515331268310547
2022-05-02,19.49964141845703
2022-05-03,19.56852912902832
2022-05-04,20.299274444580078
2022-05-05,18.811819076538086
2022-05-06,18.643104553222656
2022-05-09,16.921056747436523
2022-05-10,17.564950942993164
2022-05-11,16.60160255432129
2022-05-12,16.147377014160156
2022-05-13,17.67576026916504
2022-05-16,17.234516143798828
2022-05-17,18.14595603942871
2022-05-18,16.909074783325195
2022-05-19,17.094757080078125
2022-05-20,16.665491104125977
2022-05-23,16.869140625
2022-05-24,16.12641143798828
2022-05-25,16.946012496948242
2022-05-26,17.820512771606445
2022-05-27,18.77887535095215
2022-05-31,18.640111923217773
2022-06-01,18.288715362548828
2022-06-02,19.558542251586914
2022-06-03,18.688034057617188
2022-06-06,18.75391387939453
2022-06-07,18.8936824798584
2022-06-08,18.62009048461914
2022-06-09,18.0209903717041
2022-06-10,16.948596954345703
2022-06-13,15.623579978942871
2022-06-14,15.812299728393555
2022-06-15,16.502262115478516
2022-06-16,15.577649116516113
2022-06-17,15.856232643127441
2022-06-21,16.541200637817383
2022-06-22,16.33551597595215
2022-06-23,16.200719833374023
2022-06-24,17.100364685058594
2022-06-27,16.843753814697266
2022-06-28,15.958080291748047
2022-06-29,15.51873779296875
2022-06-30,15.136311531066895
2022-07-01,14.501263618469238
2022-07-05,14.941604614257812
2022-07-06,15.107356071472168
2022-07-07,15.83426570892334
2022-07-08,15.814294815063477
2022-07-11,15.129323959350586
2022-07-12,15.059429168701172
2022-07-13,15.141304969787598
2022-07-14,15.348993301391602
2022-07-15,15.738409042358398
2022-07-18,16.076904296875
2022-07-19,16.966569900512695
2022-07-20,17.78034782409668
2022-07-21,18.022985458374023
2022-07-22,17.293079376220703
2022-07-25,16.998523712158203
2022-07-26,16.50825309753418
2022-07-27,17.76337432861328
2022-07-28,17.95708465576172
2022-07-29,18.13581657409668
2022-08-01,18.413400650024414
2022-08-02,18.498271942138672
2022-08-03,18.86471939086914
2022-08-04,19.186241149902344
2022-08-05,18.960580825805664
2022-08-08,17.76636505126953
2022-08-09,17.0604248046875
2022-08-10,18.069913864135742
2022-08-11,17.91514778137207
2022-08-12,18.680999755859375
2022-08-15,19.00351333618164
2022-08-16,18.850746154785156
2022-08-17,18.30755615234375
2022-08-18,18.744905471801758
2022-08-19,17.82228660583496
2022-08-22,17.008506774902344
2022-08-23,17.15528678894043
2022-08-24,17.196224212646484
2022-08-25,17.88619041442871
2022-08-26,16.235668182373047
2022-08-29,15.777351379394531
2022-08-30,15.444849014282227
2022-08-31,15.071410179138184
2022-09-01,13.91614055633545
2022-09-02,13.626574516296387
2022-09-06,13.444847106933594
2022-09-07,13.697543144226074
2022-09-08,13.973211288452148
2022-09-09,14.369735717773438
2022-09-12,14.487595558166504
2022-09-13,13.115243911743164
2022-09-14,13.1122465133667
2022-09-15,12.913485527038574
2022-09-16,13.182161331176758
2022-09-19,13.365942001342773
2022-09-20,13.160188674926758
2022-09-21,13.245084762573242
2022-09-22,12.545927047729492
2022-09-23,12.500980377197266
2022-09-26,12.213326454162598
2022-09-27,12.398104667663574
2022-09-28,12.720717430114746
2022-09-29,12.205337524414062
2022-09-30,12.124434471130371
2022-10-03,12.49698543548584
2022-10-04,13.151199340820312
2022-10-05,13.193147659301758
2022-10-06,13.11424446105957
2022-10-07,12.061509132385254
2022-10-10,11.655997276306152
2022-10-11,11.572096824645996
2022-10-12,11.486199378967285
2022-10-13,11.945650100708008
2022-10-14,11.21352767944336
2022-10-17,11.873732566833496
2022-10-18,11.95263957977295
2022-10-19,12.036539077758789
2022-10-20,12.179368019104004
2022-10-21,12.451041221618652
2022-10-24,12.583882331848145
2022-10-25,13.245084762573242
2022-10-26,12.880523681640625
2022-10-27,13.160188674926758
2022-10-28,13.817399024963379
2022-10-31,13.480803489685059
2022-11-01,13.526750564575195
2022-11-02,13.20313835144043
2022-11-03,13.404895782470703
2022-11-04,14.139012336730957
2022-11-07,14.28384017944336
2022-11-08,14.584479331970215
2022-11-09,13.759469032287598
2022-11-10,15.731100082397461
2022-11-11,16.30740737915039
2022-11-14,16.27544593811035
2022-11-15,16.64600372314453
2022-11-16,15.890908241271973
2022-11-17,15.658188819885254
2022-11-18,15.390510559082031
2022-11-21,15.298620223999023
2022-11-22,16.018756866455078
2022-11-23,16.499176025390625
2022-11-25,16.25047492980957
2022-11-28,15.808006286621094
2022-11-29,15.620234489440918
2022-11-30,16.90701675415039
2022-12-01,17.118818283081055
2022-12-02,16.86005973815918
2022-12-05,16.594310760498047
2022-12-06,15.971901893615723
2022-12-07,16.10477638244629
2022-12-08,17.15278434753418
2022-12-09,16.984939575195312
2022-12-12,17.518436431884766
2022-12-13,18.054935455322266
2022-12-14,17.65730857849121
2022-12-15,16.935989379882812
2022-12-16,16.555349349975586
2022-12-19,16.238649368286133
2022-12-20,16.069808959960938
2022-12-21,16.48541259765625
2022-12-22,15.32451343536377
2022-12-23,15.191638946533203
2022-12-27,14.10766315460205
2022-12-28,14.02274227142334
2022-12-29,14.58920955657959
2022-12-30,14.600198745727539
2023-01-03,14.30147933959961
2023-01-04,14.735071182250977
2023-01-05,14.251526832580566
2023-01-06,14.844966888427734
2023-01-09,15.613240242004395
2023-01-10,15.893976211547852
2023-01-11,15.985888481140137
2023-01-12,16.495405197143555
2023-01-13,16.883041381835938
2023-01-17,17.685277938842773
2023-01-18,17.36058807373047
2023-01-19,16.749164581298828
2023-01-20,17.822153091430664
2023-01-23,19.174875259399414
2023-01-24,19.246803283691406
2023-01-25,19.30474853515625
2023-01-26,19.783296585083008
2023-01-27,20.345766067504883
2023-01-30,19.143903732299805
2023-01-31,19.518550872802734
2023-02-01,20.923221588134766
2023-02-02,21.688495635986328
2023-02-03,21.0800724029541
2023-02-06,21.069087982177734
2023-02-07,22.15205955505371
2023-02-08,22.18402671813965
2023-02-09,22.31590461730957
2023-02-10,21.24491310119629
2023-02-13,21.767419815063477
2023-02-14,22.94930648803711
2023-02-15,22.74249839782715
2023-02-16,21.98122215270996
2023-02-17,21.367799758911133
2023-02-21,20.63549041748047
2023-02-22,20.734399795532227
2023-02-23,23.641653060913086
2023-02-24,23.264007568359375
2023-02-27,23.478805541992188
2023-02-28,23.194074630737305
2023-03-01,22.67656135559082
2023-03-02,23.291980743408203
2023-03-03,23.8674373626709
2023-03-06,23.531753540039062
2023-03-07,23.269960403442383
2023-03-08,24.16226577758789
2023-03-09,23.4178409576416
2023-03-10,22.94721031188965
2023-03-13,22.94820785522461
2023-03-14,24.044357299804688
2023-03-15,24.209230422973633
2023-03-16,25.521211624145508
2023-03-17,25.70507049560547
2023-03-20,25.879932403564453
2023-03-21,26.178701400756836
2023-03-22,26.447494506835938
2023-03-23,27.16993522644043
2023-03-24,26.758251190185547
2023-03-27,26.510446548461914
2023-03-28,26.389537811279297
2023-03-29,26.963092803955078
2023-03-30,27.361783981323242
2023-03-31,27.755481719970703
2023-04-03,27.943334579467773
2023-04-04,27.43172836303711
2023-04-05,26.860170364379883
2023-04-06,27.016054153442383
2023-04-10,27.557634353637695
2023-04-11,27.147953033447266
2023-04-12,26.474472045898438
2023-04-13,26.442495346069336
2023-04-14,26.737266540527344
2023-04-17,26.9810791015625
2023-04-18,27.645565032958984
2023-04-19,27.909358978271484
2023-04-20,27.0830020904541
2023-04-21,27.097986221313477
2023-04-24,27.02104949951172
2023-04-25,26.22066879272461
2023-04-26,26.93511390686035
2023-04-27,27.204904556274414
2023-04-28,27.727500915527344
2023-05-01,28.887603759765625
2023-05-02,28.188142776489258
2023-05-03,27.780458450317383
2023-05-04,27.540645599365234
2023-05-05,28.657779693603516
2023-05-08,29.128408432006836
2023-05-09,28.54886245727539
2023-05-10,28.862621307373047
2023-05-11,28.555856704711914
2023-05-12,28.31804084777832
2023-05-15,28.930566787719727
2023-05-16,29.190366744995117
2023-05-17,30.154617309570312
2023-05-18,31.65345573425293
2023-05-19,31.239776611328125
2023-05-22,31.15184783935547
2023-05-23,30.66422462463379
2023-05-24,30.514341354370117
2023-05-25,37.9505729675293
2023-05-26,38.91582107543945
2023-05-30,40.079925537109375
2023-05-31,37.8046875
2023-06-01,39.73918533325195
2023-06-02,39.29653549194336
2023-06-05,39.14065170288086
2023-06-06,38.624053955078125
2023-06-07,37.449832916259766
2023-06-08,38.48414993286133
2023-06-09,38.74397659301758
2023-06-12,39.45549392700195
2023-06-13,40.99445724487305
2023-06-14,42.9681396484375
2023-06-15,42.624366760253906
2023-06-16,42.663333892822266
2023-06-20,43.778587341308594
2023-06-21,43.0161018371582
2023-06-22,42.99611282348633
2023-06-23,42.180660247802734
2023-06-26,40.6047248840332
2023-06-27,41.84788131713867
2023-06-28,41.089393615722656
2023-06-29,40.79458999633789
2023-06-30,42.273597717285156
2023-07-03,42.384517669677734
2023-07-05,42.28859329223633
2023-07-06,42.074737548828125
2023-07-07,42.474464416503906
2023-07-10,42.15167999267578
2023-07-11,42.376529693603516
2023-07-12,43.872520446777344
2023-07-13,45.94614028930664
2023-07-14,45.438472747802734
2023-07-17,46.429805755615234
2023-07-18,47.46211242675781
2023-07-19,47.04539489746094
2023-07-20,45.48944091796875
2023-07-21,44.27925109863281
2023-07-24,44.58205032348633
2023-07-25,45.64833450317383
2023-07-26,45.42148208618164
2023-07-27,45.86918258666992
2023-07-28,46.71861267089844
2023-07-31,46.6976203918457
2023-08-01,46.475772857666016
2023-08-02,44.23928451538086
2023-08-03,44.485111236572266
2023-08-04,44.650001525878906
2023-08-07,45.386512756347656
2023-08-08,44.63401794433594
2023-08-09,42.525428771972656
2023-08-10,42.35954666137695
2023-08-11,40.827571868896484
2023-08-14,43.7236213684082
2023-08-15,43.910499572753906
2023-08-16,43.45680618286133
2023-08-17,43.31489181518555
2023-08-18,43.26992416381836
2023-08-21,46.93547058105469
2023-08-22,45.63733673095703
2023-08-23,47.08436965942383
2023-08-24,47.13133239746094
2023-08-25,45.98711013793945
2023-08-28,46.80355453491211
2023-08-29,48.751243591308594
2023-08-30,49.230934143066406
2023-08-31,49.321868896484375
2023-09-01,48.4764289855957
2023-09-05,48.51540756225586
2023-09-06,47.03327941894531
2023-09-07,46.21376419067383
2023-09-08,45.5451545715332
2023-09-11,45.151390075683594
2023-09-12,44.843570709228516
2023-09-13,45.45820617675781
2023-09-14,45.55415344238281
2023-09-15,43.87413787841797
2023-09-18,43.940101623535156
2023-09-19,43.494361877441406
2023-09-20,42.21411895751953
2023-09-21,40.99283981323242
2023-09-22,41.58549118041992
2023-09-25,42.1971321105957
2023-09-26,41.88631057739258
2023-09-27,42.44297790527344
2023-09-28,43.06361770629883
2023-09-29,43.47338104248047
2023-10-02,44.755619049072266
2023-10-03,43.49135971069336
2023-10-04,44.01506042480469
2023-10-05,44.661678314208984
2023-10-06,45.73504638671875
2023-10-09,45.246334075927734
2023-10-10,45.77102279663086
2023-10-11,46.7784309387207
2023-10-12,46.9173469543457
2023-10-13,45.43421936035156
2023-10-16,46.06785202026367
2023-10-17,43.9121208190918
2023-10-18,42.171142578125
2023-10-19,42.07620620727539
2023-10-20,41.36261749267578
2023-10-23,42.94968795776367
2023-10-24,43.63727951049805
2023-10-25,41.75439453125
2023-10-26,40.30224609375
2023-10-27,40.47614288330078
2023-10-30,41.13675308227539
2023-10-31,40.755977630615234
2023-11-01,42.300071716308594
2023-11-02,43.480369567871094
2023-11-03,44.97848892211914
2023-11-06,45.72405242919922
2023-11-07,45.92793273925781
2023-11-08,46.546573638916016
2023-11-09,46.92234802246094
2023-11-10,48.3065299987793
2023-11-13,48.59135818481445
2023-11-14,49.62675094604492
2023-11-15,48.85920333862305
2023-11-16,49.45085906982422
2023-11-17,49.268959045410156
2023-11-20,50.37930679321289
2023-11-21,49.91457748413086
2023-11-22,48.68729782104492
2023-11-24,47.747859954833984
2023-11-27,48.213584899902344
2023-11-28,47.79283142089844
2023-11-29,48.11164474487305
2023-11-30,46.74244689941406
2023-12-01,46.73745346069336
2023-12-04,45.48318862915039
2023-12-05,46.542667388916016
2023-12-06,45.480194091796875
2023-12-07,46.57264709472656
2023-12-08,47.48219299316406
2023-12-11,46.603633880615234
2023-12-12,47.63311767578125
2023-12-13,48.06390380859375
2023-12-14,48.32576370239258
2023-12-15,48.86549377441406
2023-12-18,50.051902770996094
2023-12-19,49.57913589477539
2023-12-20,48.08688735961914
2023-12-21,48.9654541015625
2023-12-22,48.80552673339844
2023-12-26,49.25429916381836
2023-12-27,49.39223861694336
2023-12-28,49.4971809387207
2023-12-29,49.4971809387207
2024-01-02,48.14385986328125
2024-01-03,47.54515838623047
2024-01-04,47.97394943237305
2024-01-05,49.072391510009766
2024-01-08,52.226810455322266
2024-01-09,53.11336898803711
2024-01-10,54.3227653503418
2024-01-11,54.79452133178711
2024-01-12,54.68257522583008
2024-01-16,56.35374450683594
2024-01-17,56.02490997314453
2024-01-18,57.0783805847168
2024-01-19,59.461185455322266
2024-01-22,59.624107360839844
2024-01-23,59.842994689941406
2024-01-24,61.33124542236328
2024-01-25,61.58612060546875
2024-01-26,61.00041198730469
2024-01-29,62.433692932128906
2024-01-30,62.74253845214844
2024-01-31,61.49617004394531
2024-02-01,62.99540710449219
2024-02-02,66.12683868408203
2024-02-05,69.29725646972656
2024-02-06,68.18881225585938
2024-02-07,70.0638656616211
2024-02-08,69.6060791015625
2024-02-09,72.09685516357422
2024-02-12,72.2117919921875
2024-02-13,72.09185791015625
2024-02-14,73.86297607421875
2024-02-15,72.62158203125
2024-02-16,72.57660675048828
2024-02-20,69.41719818115234
2024-02-21,67.43818664550781
2024-02-22,78.49864196777344
2024-02-23,78.77751159667969
2024-02-26,79.0523681640625
2024-02-27,78.66154479980469
2024-02-28,77.62407684326172
2024-02-29,79.07234954833984
2024-03-01,82.23775482177734
2024-03-04,85.19428253173828
2024-03-05,85.9249496459961
2024-03-06,88.65970611572266
2024-03-07,92.62689971923828
2024-03-08,87.48824310302734
2024-03-11,85.73504638671875
2024-03-12,91.87125396728516
2024-03-13,90.8467025756836
2024-03-14,87.904052734375
2024-03-15,87.7970962524414
2024-03-18,88.41481018066406
2024-03-19,89.35739135742188
2024-03-20,90.33094787597656
2024-03-21,91.3934555053711
2024-03-22,94.24616241455078
2024-03-25,94.95884704589844
2024-03-26,92.5189437866211
2024-03-27,90.20899963378906
2024-03-28,90.31495666503906
2024-04-01,90.32194519042969
2024-04-02,89.41136169433594
2024-04-03,88.92359924316406
2024-04-04,85.86595916748047
2024-04-05,87.968017578125
2024-04-08,87.09341430664062
2024-04-09,85.3152084350586
2024-04-10,86.99945831298828
2024-04-11,90.57483673095703
2024-04-12,88.14593505859375
2024-04-15,85.96192169189453
2024-04-16,87.37528991699219
2024-04-17,83.996826171875
2024-04-18,84.63253021240234
2024-04-19,76.1653823852539
2024-04-22,79.48187255859375
2024-04-23,82.38555145263672
2024-04-24,79.64080810546875
2024-04-25,82.59446716308594
2024-04-26,87.69515228271484
2024-04-29,87.7171401977539
2024-04-30,86.36273956298828
2024-05-01,83.00326538085938
2024-05-02,85.77801513671875
2024-05-03,88.74866485595703
2024-05-06,92.09813690185547
2024-05-07,90.51285552978516
2024-05-08,90.37093353271484
2024-05-09,88.7066879272461
2024-05-10,89.83717346191406
2024-05-13,90.35794067382812
2024-05-14,91.31450653076172
2024-05-15,94.5870132446289
2024-05-16,94.3161392211914
2024-05-17,92.4369888305664
2024-05-20,94.73694610595703
2024-05-21,95.34266662597656
2024-05-22,94.9068603515625
2024-05-23,103.7518539428711
2024-05-24,106.42063903808594
2024-05-28,113.84925842285156
2024-05-29,114.7728271484375
2024-05-30,110.44979858398438
2024-05-31,109.58319854736328
2024-06-03,114.94776153564453
2024-06-04,116.38410949707031
2024-06-05,122.3843765258789
2024-06-06,120.94303131103516
2024-06-07,120.83308410644531
2024-06-10,121.73467254638672
2024-06-11,120.86499786376953
2024-06-12,125.15341186523438
2024-06-13,129.561767578125
2024-06-14,131.8309326171875
2024-06-17,130.93125915527344
2024-06-18,135.529541015625
2024-06-20,130.73133850097656
2024-06-21,126.52288818359375
2024-06-24,118.0660400390625
2024-06-25,126.04307556152344
2024-06-26,126.35295867919922
2024-06-27,123.94384765625
2024-06-28,123.49402618408203
2024-07-01,124.25374603271484
2024-07-02,122.62433624267578
2024-07-03,128.2322540283203
2024-07-05,125.78317260742188
2024-07-08,128.1522674560547
2024-07-09,131.33111572265625
2024-07-10,134.85980224609375
2024-07-11,127.35259246826172
2024-07-12,129.19190979003906
2024-07-15,128.39219665527344
2024-07-16,126.31297302246094
2024-07-17,117.94608306884766
2024-07-18,121.04492950439453
2024-07-19,117.8861083984375
2024-07-22,123.49402618408203
2024-07-23,122.54437255859375
2024-07-24,114.20747375488281
2024-07-25,112.23819732666016
2024-07-26,113.01791381835938
2024-07-29,111.5484619140625
2024-07-30,103.69139099121094
2024-07-31,116.97643280029297
2024-08-01,109.16935729980469
2024-08-02,107.23007202148438
2024-08-05,100.41261291503906
2024-08-06,104.21119689941406
2024-08-07,98.8731918334961
2024-08-08,104.9309310913086
2024-08-09,104.71101379394531
2024-08-12,108.97942352294922
2024-08-13,116.09677124023438
2024-08-14,118.03605651855469
2024-08-15,122.81427764892578
2024-08-16,124.53363037109375
2024-08-19,129.9516143798828
2024-08-20,127.20264434814453
2024-08-21,128.45216369628906
2024-08-22,123.6939468383789
2024-08-23,129.32183837890625
2024-08-26,126.41292572021484
2024-08-27,128.25225830078125
2024-08-28,125.5632553100586
2024-08-29,117.54622650146484
2024-08-30,119.32557678222656
2024-09-03,107.95980072021484
2024-09-04,106.17047119140625
2024-09-05,107.17010498046875
2024-09-06,102.7917251586914
2024-09-09,106.43038177490234
2024-09-10,108.05976104736328
2024-09-11,116.86649322509766
2024-09-12,119.10585021972656
2024-09-13,119.06585693359375
2024-09-16,116.74651336669922
2024-09-17,115.5568618774414
2024-09-18,113.33749389648438
2024-09-19,117.83621215820312
2024-09-20,115.96675109863281
2024-09-23,116.22667694091797
2024-09-24,120.83535766601562
2024-09-25,123.47459411621094
2024-09-26,124.00444030761719
2024-09-27,121.36520385742188
2024-09-30,121.40518951416016
2024-10-01,116.96646118164062
2024-10-02,118.81593322753906
2024-10-03,122.81478118896484
2024-10-04,124.88418579101562
2024-10-07,127.68338775634766
2024-10-08,132.85189819335938
2024-10-09,132.61195373535156
2024-10-10,134.77134704589844
2024-10-11,134.76136779785156
2024-10-14,138.0304412841797
2024-10-15,131.56228637695312
2024-10-16,135.6811065673828
2024-10-17,136.8907470703125
2024-10-18,137.96043395996094
2024-10-21,143.66880798339844
2024-10-22,143.54884338378906
2024-10-23,139.51998901367188
2024-10-24,140.3697509765625
2024-10-25,141.49942016601562
2024-10-28,140.479736328125
2024-10-29,141.20950317382812
2024-10-30,139.300048828125
2024-10-31,132.72193908691406
2024-11-01,135.36119079589844
2024-11-04,136.01100158691406
2024-11-05,139.86988830566406
2024-11-06,145.56826782226562
2024-11-07,148.83734130859375
2024-11-08,147.58767700195312
2024-11-11,145.2183380126953
2024-11-12,148.24746704101562
2024-11-13,146.22808837890625
2024-11-14,146.71791076660156
2024-11-15,141.9392852783203
2024-11-18,140.10980224609375
2024-11-19,146.9678497314453
2024-11-20,145.84817504882812
2024-11-21,146.62796020507812
2024-11-22,141.90928649902344
2024-11-25,135.9810028076172
2024-11-26,136.88075256347656
2024-11-27,135.3011932373047
2024-11-29,138.2103729248047
2024-12-02,138.5902557373047
2024-12-03,140.2198028564453
2024-12-04,145.09840393066406
2024-12-05,145.02841186523438
2024-12-06,142.4089813232422
2024-12-09,138.77975463867188
2024-12-10,135.04058837890625
2024-12-11,139.27964782714844
2024-12-12,137.31008911132812
2024-12-13,134.22076416015625
2024-12-16,131.9712371826172
2024-12-17,130.36160278320312
2024-12-18,128.88192749023438
2024-12-19,130.65151977539062
2024-12-20,134.670654296875
2024-12-23,139.6395721435547
2024-12-24,140.18946838378906
2024-12-26,139.89952087402344
2024-12-27,136.98016357421875
2024-12-30,137.46005249023438
2024-12-31,134.26075744628906
