Date,JNJ
2021-09-17,146.50823974609375
2021-09-20,145.67233276367188
2021-09-21,146.31260681152344
2021-09-22,145.77902221679688
2021-09-23,146.60606384277344
2021-09-24,146.16140747070312
2021-09-27,145.1031494140625
2021-09-28,144.7830047607422
2021-09-29,145.85906982421875
2021-09-30,143.6180877685547
2021-10-01,142.70213317871094
2021-10-04,141.5904998779297
2021-10-05,141.9106903076172
2021-10-06,142.20416259765625
2021-10-07,143.47579956054688
2021-10-08,143.11117553710938
2021-10-11,142.5064697265625
2021-10-12,140.2299346923828
2021-10-13,141.57275390625
2021-10-14,142.3820037841797
2021-10-15,143.4402313232422
2021-10-18,142.390869140625
2021-10-19,145.7256622314453
2021-10-20,145.64564514160156
2021-10-21,145.30772399902344
2021-10-22,145.59228515625
2021-10-25,145.91241455078125
2021-10-26,147.39752197265625
2021-10-27,145.61004638671875
2021-10-28,144.818603515625
2021-10-29,144.8452911376953
2021-11-01,144.9697723388672
2021-11-02,147.2552032470703
2021-11-03,146.78387451171875
2021-11-04,146.37486267089844
2021-11-05,145.33438110351562
2021-11-08,144.8363800048828
2021-11-09,144.5162353515625
2021-11-10,146.0813751220703
2021-11-11,145.00537109375
2021-11-12,146.7394561767578
2021-11-15,145.41441345214844
2021-11-16,144.65850830078125
2021-11-17,145.20098876953125
2021-11-18,144.41842651367188
2021-11-19,144.85415649414062
2021-11-22,142.94760131835938
2021-11-23,143.83377075195312
2021-11-24,143.4309539794922
2021-11-26,142.5000762939453
2021-11-29,142.99237060546875
2021-11-30,139.57305908203125
2021-12-01,141.49754333496094
2021-12-02,140.61138916015625
2021-12-03,142.66114807128906
2021-12-06,145.84774780273438
2021-12-07,146.22366333007812
2021-12-08,147.10084533691406
2021-12-09,148.4972381591797
2021-12-10,148.13023376464844
2021-12-13,150.77975463867188
2021-12-14,152.42672729492188
2021-12-15,153.18756103515625
2021-12-16,154.8614044189453
2021-12-17,150.5828094482422
2021-12-20,150.15318298339844
2021-12-21,149.66978454589844
2021-12-22,150.31427001953125
2021-12-23,150.60072326660156
2021-12-27,151.8717803955078
2021-12-28,152.48046875
2021-12-29,153.5545654296875
2021-12-30,154.23483276367188
2021-12-31,153.12489318847656
2022-01-03,153.54559326171875
2022-01-04,153.13385009765625
2022-01-05,154.15426635742188
2022-01-06,153.62619018554688
2022-01-07,155.70278930664062
2022-01-10,154.93299865722656
2022-01-11,153.2860107421875
2022-01-12,151.9791717529297
2022-01-13,151.05723571777344
2022-01-14,150.23374938964844
2022-01-18,149.57135009765625
2022-01-19,149.10589599609375
2022-01-20,147.91543579101562
2022-01-21,147.5752716064453
2022-01-24,145.8745880126953
2022-01-25,150.04576110839844
2022-01-26,150.71710205078125
2022-01-27,152.6952362060547
2022-01-28,153.76937866210938
2022-01-31,154.21690368652344
2022-02-01,152.95486450195312
2022-02-02,154.64659118652344
2022-02-03,154.6376190185547
2022-02-04,153.62619018554688
2022-02-07,153.115966796875
2022-02-08,153.5187530517578
2022-02-09,153.5008544921875
2022-02-10,151.64796447753906
2022-02-11,150.1173858642578
2022-02-14,148.2287139892578
2022-02-15,149.7593231201172
2022-02-16,149.66978454589844
2022-02-17,148.75680541992188
2022-02-18,147.1623077392578
2022-02-22,145.16241455078125
2022-02-23,145.23451232910156
2022-02-24,142.4598846435547
2022-02-25,149.5405731201172
2022-02-28,148.2523193359375
2022-03-01,147.7388458251953
2022-03-02,149.5765380859375
2022-03-03,151.774658203125
2022-03-04,152.6754913330078
2022-03-07,155.13482666015625
2022-03-08,151.9908447265625
2022-03-09,152.56739807128906
2022-03-10,152.83766174316406
2022-03-11,152.55838012695312
2022-03-14,154.6663818359375
2022-03-15,158.6751251220703
2022-03-16,157.21578979492188
2022-03-17,159.2697296142578
2022-03-18,157.50404357910156
2022-03-21,158.3958740234375
2022-03-22,157.64817810058594
2022-03-23,157.05361938476562
2022-03-24,157.86439514160156
2022-03-25,159.37779235839844
2022-03-28,160.19757080078125
2022-03-29,160.11647033691406
2022-03-30,161.78305053710938
2022-03-31,159.65707397460938
2022-04-01,160.52188110351562
2022-04-04,158.972412109375
2022-04-05,159.99937438964844
2022-04-06,164.1612548828125
2022-04-07,163.7378692626953
2022-04-08,164.0621795654297
2022-04-11,162.00828552246094
2022-04-12,162.06231689453125
2022-04-13,162.74697875976562
2022-04-14,162.06231689453125
2022-04-18,160.04443359375
2022-04-19,164.92703247070312
2022-04-20,165.65670776367188
2022-04-21,165.17926025390625
2022-04-22,163.53970336914062
2022-04-25,167.56649780273438
2022-04-26,166.3683624267578
2022-04-27,164.044189453125
2022-04-28,165.26934814453125
2022-04-29,162.5668182373047
2022-05-02,160.92726135253906
2022-05-03,160.61195373535156
2022-05-04,162.33258056640625
2022-05-05,159.23362731933594
2022-05-06,158.88233947753906
2022-05-09,159.74713134765625
2022-05-10,159.53091430664062
2022-05-11,158.6661376953125
2022-05-12,160.23358154296875
2022-05-13,159.3147430419922
2022-05-16,160.4228057861328
2022-05-17,161.0894012451172
2022-05-18,158.0985870361328
2022-05-19,156.6932830810547
2022-05-20,159.43186950683594
2022-05-23,162.6866912841797
2022-05-24,164.4636688232422
2022-05-25,162.84988403320312
2022-05-26,162.70480346679688
2022-05-27,164.18260192871094
2022-05-31,162.76829528808594
2022-06-01,161.11819458007812
2022-06-02,160.61048889160156
2022-06-03,159.94863891601562
2022-06-06,159.9304962158203
2022-06-07,161.6893768310547
2022-06-08,160.72833251953125
2022-06-09,157.4916534423828
2022-06-10,156.43997192382812
2022-06-13,154.86239624023438
2022-06-14,152.4870147705078
2022-06-15,154.1189422607422
2022-06-16,154.2005615234375
2022-06-17,153.63845825195312
2022-06-21,156.85699462890625
2022-06-22,159.33213806152344
2022-06-23,162.88613891601562
2022-06-24,165.2705841064453
2022-06-27,165.11642456054688
2022-06-28,160.4200897216797
2022-06-29,160.4654083251953
2022-06-30,160.9368896484375
2022-07-01,162.75921630859375
2022-07-05,161.50804138183594
2022-07-06,161.65310668945312
2022-07-07,161.8344268798828
2022-07-08,161.6349639892578
2022-07-11,161.69845581054688
2022-07-12,159.43186950683594
2022-07-13,159.0601043701172
2022-07-14,159.27772521972656
2022-07-15,161.5896453857422
2022-07-18,157.9630889892578
2022-07-19,155.66026306152344
2022-07-20,154.7717742919922
2022-07-21,155.31568908691406
2022-07-22,156.05007934570312
2022-07-25,156.3583984375
2022-07-26,157.46444702148438
2022-07-27,157.02928161621094
2022-07-28,157.93592834472656
2022-07-29,158.22604370117188
2022-08-01,157.67295837402344
2022-08-02,156.775390625
2022-08-03,158.28948974609375
2022-08-04,155.7509002685547
2022-08-05,155.1343994140625
2022-08-08,154.3093719482422
2022-08-09,154.2912139892578
2022-08-10,154.7354736328125
2022-08-11,151.53504943847656
2022-08-12,149.8668670654297
2022-08-15,150.5830841064453
2022-08-16,151.9249267578125
2022-08-17,151.93397521972656
2022-08-18,151.1995849609375
2022-08-19,153.50244140625
2022-08-22,152.96395874023438
2022-08-23,151.6313934326172
2022-08-24,151.12936401367188
2022-08-25,152.5441131591797
2022-08-26,149.93368530273438
2022-08-29,148.7745361328125
2022-08-30,148.2542724609375
2022-08-31,147.25938415527344
2022-09-01,150.91030883789062
2022-09-02,148.53721618652344
2022-09-06,148.93881225585938
2022-09-07,149.75115966796875
2022-09-08,150.95594787597656
2022-09-09,151.248046875
2022-09-12,151.18411254882812
2022-09-13,147.25027465820312
2022-09-14,150.2896728515625
2022-09-15,150.67300415039062
2022-09-16,152.97308349609375
2022-09-19,151.7682647705078
2022-09-20,150.57261657714844
2022-09-21,149.03012084960938
2022-09-22,151.67701721191406
2022-09-23,152.1698760986328
2022-09-26,151.2388916015625
2022-09-27,150.5452117919922
2022-09-28,151.84127807617188
2022-09-29,150.1710205078125
2022-09-30,149.1031036376953
2022-10-03,148.9570770263672
2022-10-04,151.1658477783203
2022-10-05,150.7003936767578
2022-10-06,147.7796630859375
2022-10-07,146.2189178466797
2022-10-10,146.4105682373047
2022-10-11,148.52810668945312
2022-10-12,148.49159240722656
2022-10-13,150.7368927001953
2022-10-14,150.1071014404297
2022-10-17,152.05120849609375
2022-10-18,151.5218505859375
2022-10-19,150.31703186035156
2022-10-20,150.7003936767578
2022-10-21,153.9862060546875
2022-10-24,156.05810546875
2022-10-25,155.81167602539062
2022-10-26,157.18075561523438
2022-10-27,157.27200317382812
2022-10-28,159.6085968017578
2022-10-31,158.7871856689453
2022-11-01,157.9839630126953
2022-11-02,155.5561065673828
2022-11-03,155.82081604003906
2022-11-04,156.51446533203125
2022-11-07,157.883544921875
2022-11-08,158.66848754882812
2022-11-09,157.3997802734375
2022-11-10,159.24349975585938
2022-11-11,154.47909545898438
2022-11-14,156.9069366455078
2022-11-15,157.3450469970703
2022-11-16,158.32168579101562
2022-11-17,159.59947204589844
2022-11-18,160.82252502441406
2022-11-21,161.6492919921875
2022-11-22,162.43014526367188
2022-11-23,162.60464477539062
2022-11-25,162.81594848632812
2022-11-28,162.8986053466797
2022-11-29,161.75950622558594
2022-11-30,163.5141143798828
2022-12-01,164.19386291503906
2022-12-02,164.3224639892578
2022-12-05,164.2305908203125
2022-12-06,161.76870727539062
2022-12-07,162.75164794921875
2022-12-08,162.7791748046875
2022-12-09,161.43801879882812
2022-12-12,163.36709594726562
2022-12-13,164.62562561035156
2022-12-14,165.130859375
2022-12-15,163.0456085205078
2022-12-16,161.3737030029297
2022-12-19,161.1991424560547
2022-12-20,161.3737030029297
2022-12-21,163.2201385498047
2022-12-22,162.62301635742188
2022-12-23,163.036376953125
2022-12-27,162.99046325683594
2022-12-28,162.28314208984375
2022-12-29,163.10989379882812
2022-12-30,162.27394104003906
2023-01-03,163.6885986328125
2023-01-04,165.4707489013672
2023-01-05,164.24896240234375
2023-01-06,165.58096313476562
2023-01-09,161.291015625
2023-01-10,160.90521240234375
2023-01-11,160.6479949951172
2023-01-12,159.839599609375
2023-01-13,159.3159942626953
2023-01-17,158.3330535888672
2023-01-18,155.9446563720703
2023-01-19,155.7333984375
2023-01-20,155.00767517089844
2023-01-23,154.61265563964844
2023-01-24,154.61265563964844
2023-01-25,155.71499633789062
2023-01-26,155.14549255371094
2023-01-27,154.5391845703125
2023-01-30,148.81619262695312
2023-01-31,150.12062072753906
2023-02-01,151.49851989746094
2023-02-02,152.06809997558594
2023-02-03,151.2137908935547
2023-02-06,150.0655059814453
2023-02-07,150.10226440429688
2023-02-08,150.29518127441406
2023-02-09,148.26499938964844
2023-02-10,148.9539794921875
2023-02-13,149.50515747070312
2023-02-14,148.8529052734375
2023-02-15,146.40020751953125
2023-02-16,145.3621826171875
2023-02-17,148.39691162109375
2023-02-21,146.18563842773438
2023-02-22,145.98207092285156
2023-02-23,145.93580627441406
2023-02-24,144.3074493408203
2023-02-27,143.9928741455078
2023-02-28,141.800048828125
2023-03-01,141.16163635253906
2023-03-02,141.05062866210938
2023-03-03,142.50323486328125
2023-03-06,143.92811584472656
2023-03-07,142.56797790527344
2023-03-08,141.5225067138672
2023-03-09,139.93109130859375
2023-03-10,140.27345275878906
2023-03-13,141.61502075195312
2023-03-14,142.41073608398438
2023-03-15,142.80859375
2023-03-16,142.51246643066406
2023-03-17,140.98587036132812
2023-03-20,142.38294982910156
2023-03-21,142.38294982910156
2023-03-22,139.75531005859375
2023-03-23,139.829345703125
2023-03-24,141.23565673828125
2023-03-27,141.83709716796875
2023-03-28,140.46774291992188
2023-03-29,141.84632873535156
2023-03-30,141.95733642578125
2023-03-31,143.40994262695312
2023-04-03,145.12161254882812
2023-04-04,146.6389923095703
2023-04-05,153.22662353515625
2023-04-06,152.80099487304688
2023-04-10,152.03306579589844
2023-04-11,151.98683166503906
2023-04-12,151.66297912597656
2023-04-13,153.689208984375
2023-04-14,153.4393768310547
2023-04-17,153.28211975097656
2023-04-18,148.97055053710938
2023-04-19,150.3769073486328
2023-04-20,151.348388671875
2023-04-21,150.52496337890625
2023-04-24,151.44090270996094
2023-04-25,152.8287353515625
2023-04-26,150.46017456054688
2023-04-27,150.811767578125
2023-04-28,151.45941162109375
2023-05-01,151.3668975830078
2023-05-02,152.68997192382812
2023-05-03,150.69151306152344
2023-05-04,150.0068359375
2023-05-05,150.5156707763672
2023-05-08,150.17335510253906
2023-05-09,149.00758361816406
2023-05-10,149.5626983642578
2023-05-11,148.95205688476562
2023-05-12,148.7577667236328
2023-05-15,147.61973571777344
2023-05-16,147.42543029785156
2023-05-17,147.10162353515625
2023-05-18,146.62973022460938
2023-05-19,147.02760314941406
2023-05-22,146.2351837158203
2023-05-23,146.1792755126953
2023-05-24,146.0394744873047
2023-05-25,143.94200134277344
2023-05-26,143.88607788085938
2023-05-30,143.90467834472656
2023-05-31,144.54788208007812
2023-06-01,144.06317138671875
2023-06-02,146.3284149169922
2023-06-05,147.58689880371094
2023-06-06,147.4563751220703
2023-06-07,147.7733612060547
2023-06-08,149.39537048339844
2023-06-09,149.16232299804688
2023-06-12,149.0597686767578
2023-06-13,149.8428497314453
2023-06-14,150.6072540283203
2023-06-15,152.63014221191406
2023-06-16,153.0962371826172
2023-06-20,153.00303649902344
2023-06-21,152.7699737548828
2023-06-22,154.39199829101562
2023-06-23,154.2615203857422
2023-06-26,152.53692626953125
2023-06-27,152.21998596191406
2023-06-28,151.912353515625
2023-06-29,152.97508239746094
2023-06-30,154.29881286621094
2023-07-03,152.27589416503906
2023-07-05,151.77249145507812
2023-07-06,150.64454650878906
2023-07-07,148.453857421875
2023-07-10,148.69622802734375
2023-07-11,147.87591552734375
2023-07-12,147.3631591796875
2023-07-13,148.04371643066406
2023-07-14,149.0318145751953
2023-07-17,148.28607177734375
2023-07-18,148.27674865722656
2023-07-19,147.9784393310547
2023-07-20,156.96490478515625
2023-07-21,158.6521759033203
2023-07-24,159.4818572998047
2023-07-25,160.70306396484375
2023-07-26,161.01068115234375
2023-07-27,161.91490173339844
2023-07-28,162.65135192871094
2023-07-31,156.1725311279297
2023-08-01,157.4403076171875
2023-08-02,158.3911590576172
2023-08-03,159.0717010498047
2023-08-04,157.58013916015625
2023-08-07,161.36492919921875
2023-08-08,161.4394989013672
2023-08-09,161.33697509765625
2023-08-10,160.4979705810547
2023-08-11,162.06410217285156
2023-08-14,161.68186950683594
2023-08-15,161.2157745361328
2023-08-16,160.70306396484375
2023-08-17,162.2132110595703
2023-08-18,160.7962646484375
2023-08-21,156.00474548339844
2023-08-22,154.76490783691406
2023-08-23,153.3759002685547
2023-08-24,153.89793395996094
2023-08-25,156.1045379638672
2023-08-28,154.2641143798828
2023-08-29,154.2829132080078
2023-08-30,153.73829650878906
2023-08-31,151.8134002685547
2023-09-01,150.68663024902344
2023-09-05,150.87445068359375
2023-09-06,148.3673858642578
2023-09-07,150.2641143798828
2023-09-08,150.76177978515625
2023-09-11,152.73361206054688
2023-09-12,153.5974578857422
2023-09-13,153.98245239257812
2023-09-14,153.7477264404297
2023-09-15,151.59744262695312
2023-09-18,152.55523681640625
2023-09-19,152.30169677734375
2023-09-20,152.96836853027344
2023-09-21,151.79464721679688
2023-09-22,150.70542907714844
2023-09-25,150.48007202148438
2023-09-26,149.3157501220703
2023-09-27,147.52230834960938
2023-09-28,147.3063507080078
2023-09-29,146.2452850341797
2023-10-02,145.68190002441406
2023-10-03,145.86032104492188
2023-10-04,146.02932739257812
2023-10-05,147.5504608154297
2023-10-06,148.0199737548828
2023-10-09,148.86502075195312
2023-10-10,148.69601440429688
2023-10-11,146.64906311035156
2023-10-12,146.78988647460938
2023-10-13,147.2781524658203
2023-10-16,147.91668701171875
2023-10-17,146.56455993652344
2023-10-18,143.4095916748047
2023-10-19,143.02462768554688
2023-10-20,143.66311645507812
2023-10-23,142.15139770507812
2023-10-24,142.0010986328125
2023-10-25,142.3203887939453
2023-10-26,139.90721130371094
2023-10-27,136.71470642089844
2023-10-30,138.05743408203125
2023-10-31,139.28749084472656
2023-11-01,139.61614990234375
2023-11-02,141.07156372070312
2023-11-03,142.1044158935547
2023-11-06,142.44244384765625
2023-11-07,141.69126892089844
2023-11-08,141.1748504638672
2023-11-09,138.4236297607422
2023-11-10,138.26402282714844
2023-11-13,138.62081909179688
2023-11-14,138.6490020751953
2023-11-15,139.71942138671875
2023-11-16,140.94009399414062
2023-11-17,140.6490020751953
2023-11-20,141.888916015625
2023-11-21,143.03416442871094
2023-11-22,142.75021362304688
2023-11-24,144.34033203125
2023-11-27,143.18560791015625
2023-11-28,143.51687622070312
2023-11-29,143.97120666503906
2023-11-30,146.38475036621094
2023-12-01,149.9057159423828
2023-12-04,150.3789825439453
2023-12-05,150.06661987304688
2023-12-06,148.23988342285156
2023-12-07,147.0851593017578
2023-12-08,146.1575927734375
2023-12-11,146.7633514404297
2023-12-12,146.7728271484375
2023-12-13,147.4542999267578
2023-12-14,148.47650146484375
2023-12-15,146.85801696777344
2023-12-18,147.12303161621094
2023-12-19,148.0884552001953
2023-12-20,145.0691375732422
2023-12-21,146.5551300048828
2023-12-22,147.14198303222656
2023-12-26,147.78558349609375
2023-12-27,147.98434448242188
2023-12-28,148.20201110839844
2023-12-29,148.35348510742188
2024-01-02,151.41064453125
2024-01-03,152.35714721679688
2024-01-04,152.0353240966797
2024-01-05,152.50857543945312
2024-01-08,152.88717651367188
2024-01-09,152.98182678222656
2024-01-10,153.208984375
2024-01-11,152.52749633789062
2024-01-12,153.70115661621094
2024-01-16,151.9312286376953
2024-01-17,151.8460235595703
2024-01-18,152.5843048095703
2024-01-19,153.02914428710938
2024-01-22,153.77688598632812
2024-01-23,151.2592010498047
2024-01-24,150.45469665527344
2024-01-25,151.0225830078125
2024-01-26,150.96578979492188
2024-01-29,150.83328247070312
2024-01-30,150.27487182617188
2024-01-31,150.3979034423828
2024-02-01,149.8867950439453
2024-02-02,148.23043823242188
2024-02-05,147.46376037597656
2024-02-06,149.6028594970703
2024-02-07,149.52711486816406
2024-02-08,148.0316619873047
2024-02-09,148.3723907470703
2024-02-12,149.40408325195312
2024-02-13,148.09791564941406
2024-02-14,147.40701293945312
2024-02-15,149.4703369140625
2024-02-16,149.2986602783203
2024-02-20,150.54800415039062
2024-02-21,151.33001708984375
2024-02-22,153.01800537109375
2024-02-23,154.3436737060547
2024-02-26,153.34228515625
2024-02-27,153.5234832763672
2024-02-28,154.06707763671875
2024-02-29,153.90496826171875
2024-03-01,154.61068725585938
2024-03-04,152.436279296875
2024-03-05,152.5602569580078
2024-03-06,151.9594268798828
2024-03-07,151.51119995117188
2024-03-08,152.13108825683594
2024-03-11,153.7618865966797
2024-03-12,155.2019500732422
2024-03-13,153.63792419433594
2024-03-14,151.83546447753906
2024-03-15,150.85317993164062
2024-03-18,149.49893188476562
2024-03-19,148.97442626953125
2024-03-20,148.5452423095703
2024-03-21,148.53570556640625
2024-03-22,148.03981018066406
2024-03-25,148.0302734375
2024-03-26,148.55479431152344
2024-03-27,150.6433563232422
2024-03-28,150.86270141601562
2024-04-01,150.47169494628906
2024-04-02,150.4239959716797
2024-04-03,147.11473083496094
2024-04-04,145.43626403808594
2024-04-05,145.33135986328125
2024-04-08,144.5684051513672
2024-04-09,145.23597717285156
2024-04-10,143.2427978515625
2024-04-11,141.89808654785156
2024-04-12,140.6869354248047
2024-04-15,140.7537078857422
2024-04-16,137.75914001464844
2024-04-17,138.0643310546875
2024-04-18,138.98939514160156
2024-04-19,141.0588836669922
2024-04-22,142.21279907226562
2024-04-23,142.6324462890625
2024-04-24,141.650146484375
2024-04-25,140.01937866210938
2024-04-26,139.370849609375
2024-04-29,140.01937866210938
2024-04-30,137.8926544189453
2024-05-01,144.17739868164062
2024-05-02,142.97576904296875
2024-05-03,142.35589599609375
2024-05-06,141.69784545898438
2024-05-07,141.83135986328125
2024-05-08,142.0507049560547
2024-05-09,142.9090118408203
2024-05-10,142.9662322998047
2024-05-13,144.21556091308594
2024-05-14,144.3681640625
2024-05-15,145.59840393066406
2024-05-16,147.1338348388672
2024-05-17,147.47714233398438
2024-05-20,145.42938232421875
2024-05-21,145.40052795410156
2024-05-22,147.5732879638672
2024-05-23,143.9199981689453
2024-05-24,141.29541015625
2024-05-28,138.805419921875
2024-05-29,138.8630828857422
2024-05-30,139.67066955566406
2024-05-31,141.00698852539062
2024-06-03,142.03565979003906
2024-06-04,142.09335327148438
2024-06-05,140.33401489257812
2024-06-06,140.76661682128906
2024-06-07,141.40115356445312
2024-06-10,141.44923400878906
2024-06-11,141.09352111816406
2024-06-12,139.79563903808594
2024-06-13,139.83409118652344
2024-06-14,139.92062377929688
2024-06-17,140.3147735595703
2024-06-18,140.02635192871094
2024-06-20,142.0741424560547
2024-06-21,143.00668334960938
2024-06-24,143.3623809814453
2024-06-25,141.50692749023438
2024-06-26,141.15121459960938
2024-06-27,140.17059326171875
2024-06-28,140.51669311523438
2024-07-01,140.78587341308594
2024-07-02,140.39170837402344
2024-07-03,140.0648193359375
2024-07-05,140.82431030273438
2024-07-08,139.86293029785156
2024-07-09,141.37232971191406
2024-07-10,143.66041564941406
2024-07-11,143.9199981689453
2024-07-12,144.0930633544922
2024-07-15,143.477783203125
2024-07-16,145.17942810058594
2024-07-17,150.53436279296875
2024-07-18,149.4191436767578
2024-07-19,148.71734619140625
2024-07-22,148.28469848632812
2024-07-23,146.46768188476562
2024-07-24,150.2459259033203
2024-07-25,153.47621154785156
2024-07-26,154.43759155273438
2024-07-29,152.43789672851562
2024-07-30,155.1009521484375
2024-07-31,151.7553253173828
2024-08-01,154.55296325683594
2024-08-02,157.80245971679688
2024-08-05,155.02406311035156
2024-08-06,152.83209228515625
2024-08-07,152.7647705078125
2024-08-08,154.0338134765625
2024-08-09,154.41836547851562
2024-08-12,153.70693969726562
2024-08-13,152.2744598388672
2024-08-14,152.36099243164062
2024-08-15,152.94744873046875
2024-08-16,153.23585510253906
2024-08-19,153.4666290283203
2024-08-20,153.9761199951172
2024-08-21,155.1970977783203
2024-08-22,156.0815887451172
2024-08-23,157.7928466796875
2024-08-26,158.2543182373047
2024-08-27,157.8474578857422
2024-08-28,158.787109375
2024-08-29,159.08737182617188
2024-08-30,160.6663360595703
2024-09-03,161.92564392089844
2024-09-04,162.119384765625
2024-09-05,159.82359313964844
2024-09-06,159.2327117919922
2024-09-09,161.39285278320312
2024-09-10,162.1387481689453
2024-09-11,159.65892028808594
2024-09-12,159.4845428466797
2024-09-13,160.33700561523438
2024-09-16,161.760986328125
2024-09-17,161.8384552001953
2024-09-18,160.94725036621094
2024-09-19,159.65892028808594
2024-09-20,159.01959228515625
2024-09-23,158.1090087890625
2024-09-24,157.6827850341797
2024-09-25,155.57106018066406
2024-09-26,156.3363037109375
2024-09-27,156.3459930419922
2024-09-30,156.98533630371094
2024-10-01,156.9175262451172
2024-10-02,156.12319946289062
2024-10-03,155.4741973876953
2024-10-04,155.270751953125
2024-10-07,154.5345458984375
2024-10-08,154.68954467773438
2024-10-09,155.61949157714844
2024-10-10,155.48385620117188
2024-10-11,156.4041290283203
2024-10-14,156.5397491455078
2024-10-15,158.9614715576172
2024-10-16,159.1358184814453
2024-10-17,159.3198699951172
2024-10-18,159.9495086669922
2024-10-21,157.73123168945312
2024-10-22,158.33180236816406
2024-10-23,160.6663360595703
2024-10-24,158.544921875
2024-10-25,155.84228515625
2024-10-28,156.5397491455078
2024-10-29,155.0770263671875
2024-10-30,155.58074951171875
2024-10-31,154.854248046875
2024-11-01,155.11578369140625
2024-11-04,153.28497314453125
2024-11-05,153.3915252685547
2024-11-06,152.93624877929688
2024-11-07,151.82223510742188
2024-11-08,150.60169982910156
2024-11-11,150.18516540527344
2024-11-12,147.86032104492188
2024-11-13,148.4415283203125
2024-11-14,147.1144256591797
2024-11-15,149.177734375
2024-11-18,149.92359924316406
2024-11-19,148.20904541015625
2024-11-20,148.3155975341797
2024-11-21,150.63075256347656
2024-11-22,150.3110809326172
2024-11-25,150.9019775390625
2024-11-26,150.8824462890625
2024-11-27,151.7417449951172
2024-11-29,151.36090087890625
2024-12-02,151.15586853027344
2024-12-03,148.7733154296875
2024-12-04,146.92779541015625
2024-12-05,146.00018310546875
2024-12-06,145.79510498046875
2024-12-09,146.0782928466797
2024-12-10,145.71697998046875
2024-12-11,143.18795776367188
2024-12-12,142.79739379882812
2024-12-13,143.16842651367188
2024-12-16,140.46363830566406
2024-12-17,142.96337890625
2024-12-18,141.3424530029297
2024-12-19,140.1999969482422
2024-12-20,141.0690460205078
2024-12-23,141.8502197265625
2024-12-24,142.41656494140625
2024-12-26,142.1529083251953
2024-12-27,141.63539123535156
2024-12-30,139.96563720703125
2024-12-31,141.21551513671875
