Date,META
2021-09-22,341.33740234375
2021-09-23,344.0724182128906
2021-09-24,351.0342102050781
2021-09-27,351.6507873535156
2021-09-28,338.7913513183594
2021-09-29,337.75701904296875
2021-09-30,337.53826904296875
2021-10-01,341.1385498046875
2021-10-04,324.4500732421875
2021-10-05,331.1433410644531
2021-10-06,331.81964111328125
2021-10-07,327.4237365722656
2021-10-08,328.24920654296875
2021-10-11,323.6742858886719
2021-10-12,322.0034484863281
2021-10-13,322.7692565917969
2021-10-14,326.7374572753906
2021-10-15,322.98809814453125
2021-10-18,333.51031494140625
2021-10-19,338.1349792480469
2021-10-20,338.9206237792969
2021-10-21,340.0146484375
2021-10-22,322.8388977050781
2021-10-25,326.8966369628906
2021-10-26,314.0869445800781
2021-10-27,310.5164794921875
2021-10-28,315.1908264160156
2021-10-29,321.8045349121094
2021-11-01,328.1795959472656
2021-11-02,326.2899169921875
2021-11-03,329.8106384277344
2021-11-04,334.0175476074219
2021-11-05,339.26873779296875
2021-11-08,336.77239990234375
2021-11-09,333.5401916503906
2021-11-10,325.8523864746094
2021-11-11,325.9518127441406
2021-11-12,339.0300598144531
2021-11-15,345.6636962890625
2021-11-16,341.0887451171875
2021-11-17,338.9107360839844
2021-11-18,336.842041015625
2021-11-19,343.41595458984375
2021-11-22,339.1494140625
2021-11-23,335.409912109375
2021-11-24,339.19915771484375
2021-11-26,331.30242919921875
2021-11-29,336.1856689453125
2021-11-30,322.689697265625
2021-12-01,308.90533447265625
2021-12-02,308.69647216796875
2021-12-03,305.16583251953125
2021-12-06,316.13568115234375
2021-12-07,321.0487060546875
2021-12-08,328.75640869140625
2021-12-09,328.0204772949219
2021-12-10,327.9508361816406
2021-12-13,332.66497802734375
2021-12-14,331.9190673828125
2021-12-15,339.7958679199219
2021-12-16,333.07269287109375
2021-12-17,331.96881103515625
2021-12-20,323.6742858886719
2021-12-21,332.3766174316406
2021-12-22,328.64703369140625
2021-12-23,333.4108581542969
2021-12-27,344.2911682128906
2021-12-28,344.3309631347656
2021-12-29,341.0688781738281
2021-12-30,342.4811096191406
2021-12-31,334.51483154296875
2022-01-03,336.6929016113281
2022-01-04,334.6938171386719
2022-01-05,322.4013366699219
2022-01-06,330.64605712890625
2022-01-07,329.9797058105469
2022-01-10,326.2799987792969
2022-01-11,332.545654296875
2022-01-12,331.4416809082031
2022-01-13,324.6986999511719
2022-01-14,330.0890808105469
2022-01-18,316.4141540527344
2022-01-19,317.8462829589844
2022-01-20,314.83282470703125
2022-01-21,301.5158996582031
2022-01-24,307.025634765625
2022-01-25,298.5123596191406
2022-01-26,293.0224914550781
2022-01-27,293.0324401855469
2022-01-28,300.0638122558594
2022-01-31,311.5508117675781
2022-02-01,317.25946044921875
2022-02-02,321.2376708984375
2022-02-03,236.46273803710938
2022-02-04,235.79641723632812
2022-02-07,223.68287658691406
2022-02-08,218.9786376953125
2022-02-09,230.7341766357422
2022-02-10,226.8256378173828
2022-02-11,218.35211181640625
2022-02-14,216.51220703125
2022-02-15,219.794189453125
2022-02-16,215.35853576660156
2022-02-17,206.57672119140625
2022-02-18,205.03517150878906
2022-02-22,200.97743225097656
2022-02-23,197.36721801757812
2022-02-24,206.46731567382812
2022-02-25,209.33157348632812
2022-02-28,209.8785858154297
2022-03-01,202.37973022460938
2022-03-02,206.97451782226562
2022-03-03,201.862548828125
2022-03-04,198.96841430664062
2022-03-07,186.44712829589844
2022-03-08,189.25173950195312
2022-03-09,197.41697692871094
2022-03-10,194.14492797851562
2022-03-11,186.5863800048828
2022-03-14,185.61170959472656
2022-03-15,190.9822540283203
2022-03-16,202.5189666748047
2022-03-17,206.7060089111328
2022-03-18,215.30880737304688
2022-03-21,210.33609008789062
2022-03-22,215.46792602539062
2022-03-23,212.29534912109375
2022-03-24,218.37200927734375
2022-03-25,220.60971069335938
2022-03-28,222.37005615234375
2022-03-29,228.60585021972656
2022-03-30,226.60682678222656
2022-03-31,221.14678955078125
2022-04-01,223.62319946289062
2022-04-04,232.61386108398438
2022-04-05,230.5750274658203
2022-04-06,222.08164978027344
2022-04-07,221.73353576660156
2022-04-08,221.116943359375
2022-04-11,215.27896118164062
2022-04-12,212.97161865234375
2022-04-13,213.81698608398438
2022-04-14,209.033203125
2022-04-18,209.62001037597656
2022-04-19,216.1243133544922
2022-04-20,199.3264617919922
2022-04-21,187.04385375976562
2022-04-22,183.10545349121094
2022-04-25,185.96974182128906
2022-04-26,179.96273803710938
2022-04-27,173.99546813964844
2022-04-28,204.60752868652344
2022-04-29,199.376220703125
2022-05-02,209.97805786132812
2022-05-03,210.8731231689453
2022-05-04,222.1910400390625
2022-05-05,207.1436004638672
2022-05-06,202.658203125
2022-05-09,195.1394805908203
2022-05-10,196.5715789794922
2022-05-11,187.71022033691406
2022-05-12,190.19656372070312
2022-05-13,197.5363006591797
2022-05-16,198.94854736328125
2022-05-17,201.51446533203125
2022-05-18,191.19113159179688
2022-05-19,190.2462921142578
2022-05-20,192.48402404785156
2022-05-23,195.15933227539062
2022-05-24,180.29090881347656
2022-05-25,182.82701110839844
2022-05-26,190.58445739746094
2022-05-27,194.0653533935547
2022-05-31,192.58349609375
2022-06-01,187.61074829101562
2022-06-02,197.77500915527344
2022-06-03,189.73907470703125
2022-06-06,193.19015502929688
2022-06-07,194.58250427246094
2022-06-08,195.56712341308594
2022-06-09,182.99607849121094
2022-06-10,174.61207580566406
2022-06-13,163.36376953125
2022-06-14,162.83663940429688
2022-06-15,168.42601013183594
2022-06-16,159.9922637939453
2022-06-17,162.8466339111328
2022-06-21,156.193115234375
2022-06-22,154.99966430664062
2022-06-23,157.88385009765625
2022-06-24,169.23159790039062
2022-06-27,168.56524658203125
2022-06-28,159.80328369140625
2022-06-29,163.04551696777344
2022-06-30,160.37020874023438
2022-07-01,159.15684509277344
2022-07-05,167.27232360839844
2022-07-06,168.8437042236328
2022-07-07,171.25050354003906
2022-07-08,169.94766235351562
2022-07-11,161.99130249023438
2022-07-12,162.37918090820312
2022-07-13,162.5979766845703
2022-07-14,157.1876678466797
2022-07-15,163.80136108398438
2022-07-18,166.31756591796875
2022-07-19,174.82090759277344
2022-07-20,182.09103393554688
2022-07-21,182.17059326171875
2022-07-22,168.34645080566406
2022-07-25,165.74073791503906
2022-07-26,158.28164672851562
2022-07-27,168.65475463867188
2022-07-28,159.8430938720703
2022-07-29,158.23193359375
2022-08-01,159.05740356445312
2022-08-02,159.31597900390625
2022-08-03,167.87901306152344
2022-08-04,169.6393585205078
2022-08-05,166.19821166992188
2022-08-08,169.32110595703125
2022-08-09,167.61045837402344
2022-08-10,177.36695861816406
2022-08-11,176.52159118652344
2022-08-12,179.51516723632812
2022-08-15,179.90304565429688
2022-08-16,178.4907989501953
2022-08-17,173.89599609375
2022-08-18,173.70701599121094
2022-08-19,167.04359436035156
2022-08-22,162.16038513183594
2022-08-23,160.23097229003906
2022-08-24,162.36923217773438
2022-08-25,167.85911560058594
2022-08-26,160.89732360839844
2022-08-29,158.30154418945312
2022-08-30,156.30252075195312
2022-08-31,162.04103088378906
2022-09-01,164.45777893066406
2022-09-02,159.4452667236328
2022-09-06,157.67498779296875
2022-09-07,159.514892578125
2022-09-08,161.17575073242188
2022-09-09,168.22708129882812
2022-09-12,168.0381622314453
2022-09-13,152.29449462890625
2022-09-14,150.6435546875
2022-09-15,148.73403930664062
2022-09-16,145.49183654785156
2022-09-19,147.21240234375
2022-09-20,145.2929229736328
2022-09-21,141.34458923339844
2022-09-22,142.040771484375
2022-09-23,139.6439208984375
2022-09-26,135.62594604492188
2022-09-27,133.66668701171875
2022-09-28,140.83734130859375
2022-09-29,135.6657257080078
2022-09-30,134.939697265625
2022-10-03,137.85372924804688
2022-10-04,139.5146026611328
2022-10-05,138.22169494628906
2022-10-06,138.3112335205078
2022-10-07,132.7218780517578
2022-10-10,133.0600128173828
2022-10-11,127.83863830566406
2022-10-12,126.80433654785156
2022-10-13,129.57913208007812
2022-10-14,126.0683822631836
2022-10-17,133.3086395263672
2022-10-18,132.075439453125
2022-10-19,132.50308227539062
2022-10-20,130.81236267089844
2022-10-21,129.30064392089844
2022-10-24,129.01222229003906
2022-10-25,136.7597198486328
2022-10-26,129.1116943359375
2022-10-27,97.40562438964844
2022-10-28,98.65875244140625
2022-10-31,92.6517105102539
2022-11-01,94.68057250976562
2022-11-02,90.0459976196289
2022-11-03,88.4249038696289
2022-11-04,90.29463958740234
2022-11-07,96.19229125976562
2022-11-08,95.94364929199219
2022-11-09,100.91637420654297
2022-11-10,111.2596206665039
2022-11-11,112.40335083007812
2022-11-14,113.5968017578125
2022-11-15,116.44120025634766
2022-11-16,112.61219787597656
2022-11-17,110.84191131591797
2022-11-18,111.43865203857422
2022-11-21,109.26058197021484
2022-11-22,110.83197021484375
2022-11-23,111.62760162353516
2022-11-25,110.80213928222656
2022-11-28,108.18647766113281
2022-11-29,108.8627700805664
2022-11-30,117.45562744140625
2022-12-01,119.78286743164062
2022-12-02,122.81622314453125
2022-12-05,121.76200866699219
2022-12-06,113.49735260009766
2022-12-07,113.30838012695312
2022-12-08,114.70074462890625
2022-12-09,115.26763153076172
2022-12-12,114.08413696289062
2022-12-13,119.49444580078125
2022-12-14,120.92657470703125
2022-12-15,115.51627349853516
2022-12-16,118.77837371826172
2022-12-19,113.85538482666016
2022-12-20,116.45114135742188
2022-12-21,119.10657501220703
2022-12-22,116.48098754882812
2022-12-23,117.39596557617188
2022-12-27,116.2422866821289
2022-12-28,114.98916625976562
2022-12-29,119.60385131835938
2022-12-30,119.68340301513672
2023-01-03,124.05939483642578
2023-01-04,126.67505645751953
2023-01-05,126.24740600585938
2023-01-06,129.31057739257812
2023-01-09,128.7635955810547
2023-01-10,132.264404296875
2023-01-11,132.16493225097656
2023-01-12,135.96408081054688
2023-01-13,136.23263549804688
2023-01-17,134.62144470214844
2023-01-18,132.29421997070312
2023-01-19,135.40713500976562
2023-01-20,138.6095733642578
2023-01-23,142.48831176757812
2023-01-24,142.3590087890625
2023-01-25,140.72796630859375
2023-01-26,146.496337890625
2023-01-27,150.91207885742188
2023-01-30,146.25762939453125
2023-01-31,148.15719604492188
2023-02-01,152.28457641601562
2023-02-02,187.74005126953125
2023-02-03,185.5122833251953
2023-02-06,185.04481506347656
2023-02-07,190.57447814941406
2023-02-08,182.4291534423828
2023-02-09,176.94924926757812
2023-02-10,173.19979858398438
2023-02-13,178.45098876953125
2023-02-14,178.50071716308594
2023-02-15,176.1934051513672
2023-02-16,171.4991455078125
2023-02-17,171.93675231933594
2023-02-21,171.14109802246094
2023-02-22,170.1863555908203
2023-02-23,171.10133361816406
2023-02-24,169.46031188964844
2023-02-27,168.6149444580078
2023-02-28,173.98550415039062
2023-03-01,172.4738006591797
2023-03-02,173.57774353027344
2023-03-03,184.23924255371094
2023-03-06,183.8911590576172
2023-03-07,183.50326538085938
2023-03-08,183.96080017089844
2023-03-09,180.69866943359375
2023-03-10,178.5305633544922
2023-03-13,179.91297912597656
2023-03-14,192.96142578125
2023-03-15,196.67103576660156
2023-03-16,203.81187438964844
2023-03-17,194.542724609375
2023-03-20,196.73072814941406
2023-03-21,201.0570068359375
2023-03-22,198.71983337402344
2023-03-23,203.16543579101562
2023-03-24,204.885986328125
2023-03-27,201.73330688476562
2023-03-28,199.58505249023438
2023-03-29,204.22958374023438
2023-03-30,206.7060089111328
2023-03-31,210.78363037109375
2023-04-03,211.907470703125
2023-04-04,213.54844665527344
2023-04-05,210.3261260986328
2023-04-06,214.92092895507812
2023-04-10,213.5782928466797
2023-04-11,212.6832275390625
2023-04-12,212.8323974609375
2023-04-13,219.14773559570312
2023-04-14,220.28152465820312
2023-04-17,217.66586303710938
2023-04-18,216.70115661621094
2023-04-19,214.5231170654297
2023-04-20,211.907470703125
2023-04-21,211.7284393310547
2023-04-24,211.6289825439453
2023-04-25,206.41758728027344
2023-04-26,208.25746154785156
2023-04-27,237.25839233398438
2023-04-28,239.00877380371094
2023-05-01,241.8531494140625
2023-05-02,237.93467712402344
2023-05-03,235.7367401123047
2023-05-04,232.2458953857422
2023-05-05,231.50991821289062
2023-05-08,231.99725341796875
2023-05-09,232.09669494628906
2023-05-10,231.80828857421875
2023-05-11,234.50350952148438
2023-05-12,232.53428649902344
2023-05-15,237.55674743652344
2023-05-16,237.51698303222656
2023-05-17,241.16693115234375
2023-05-18,245.503173828125
2023-05-19,244.29974365234375
2023-05-22,246.9651641845703
2023-05-23,245.3937530517578
2023-05-24,247.85028076171875
2023-05-25,251.311279296875
2023-05-26,260.6102600097656
2023-05-30,261.087646484375
2023-05-31,263.2756652832031
2023-06-01,271.12261962890625
2023-06-02,271.12261962890625
2023-06-05,269.9092712402344
2023-06-06,269.6407165527344
2023-06-07,262.1617736816406
2023-06-08,263.13641357421875
2023-06-09,263.5044250488281
2023-06-12,269.57110595703125
2023-06-13,269.83966064453125
2023-06-14,271.8586120605469
2023-06-15,280.29229736328125
2023-06-16,279.4668273925781
2023-06-20,282.7786560058594
2023-06-21,280.10333251953125
2023-06-22,283.32568359375
2023-06-23,287.1546325683594
2023-06-26,276.95062255859375
2023-06-27,285.48382568359375
2023-06-28,283.7334289550781
2023-06-29,279.9939270019531
2023-06-30,285.4142150878906
2023-07-03,284.4594421386719
2023-07-05,292.7638854980469
2023-07-06,290.3968505859375
2023-07-07,288.9448547363281
2023-07-10,292.495361328125
2023-07-11,296.6625061035156
2023-07-12,307.6522216796875
2023-07-13,311.70001220703125
2023-07-14,307.1847229003906
2023-07-17,308.9252014160156
2023-07-18,310.347412109375
2023-07-19,314.2857971191406
2023-07-20,300.86944580078125
2023-07-21,292.65447998046875
2023-07-24,290.0189208984375
2023-07-25,292.8633117675781
2023-07-26,296.94097900390625
2023-07-27,310.00927734375
2023-07-28,323.70416259765625
2023-07-31,316.8616943359375
2023-08-01,320.94921875
2023-08-02,312.5950622558594
2023-08-03,311.4812316894531
2023-08-04,309.03460693359375
2023-08-07,314.83282470703125
2023-08-08,310.9342346191406
2023-08-09,303.54473876953125
2023-08-10,304.07183837890625
2023-08-11,299.99420166015625
2023-08-14,304.5193786621094
2023-08-15,300.3025207519531
2023-08-16,292.6843566894531
2023-08-17,283.5345153808594
2023-08-18,281.7045593261719
2023-08-21,288.3182678222656
2023-08-22,286.0307922363281
2023-08-23,292.63458251953125
2023-08-24,285.1854553222656
2023-08-25,283.9422607421875
2023-08-28,288.67633056640625
2023-08-29,296.3641357421875
2023-08-30,293.4898681640625
2023-08-31,294.2756042480469
2023-09-01,294.762939453125
2023-09-05,298.5123596191406
2023-09-06,297.5376892089844
2023-09-07,297.0404052734375
2023-09-08,296.2646789550781
2023-09-11,305.8819274902344
2023-09-12,300.01409912109375
2023-09-13,303.39556884765625
2023-09-14,310.0191955566406
2023-09-15,298.6714172363281
2023-09-18,300.8992614746094
2023-09-19,303.405517578125
2023-09-20,298.03497314453125
2023-09-21,294.116455078125
2023-09-22,297.4481506347656
2023-09-25,299.1885681152344
2023-09-26,297.32879638671875
2023-09-27,296.1155090332031
2023-09-28,302.30157470703125
2023-09-29,298.5720520019531
2023-10-02,305.1459655761719
2023-10-03,299.2980651855469
2023-10-04,303.9127197265625
2023-10-05,303.1270446777344
2023-10-06,313.708984375
2023-10-09,316.6229553222656
2023-10-10,320.0840148925781
2023-10-11,326.0313720703125
2023-10-12,322.3913269042969
2023-10-13,312.9730224609375
2023-10-16,319.39776611328125
2023-10-17,322.2322082519531
2023-10-18,315.24053955078125
2023-10-19,311.1033020019531
2023-10-20,306.9659423828125
2023-10-23,312.2967529296875
2023-10-24,310.84466552734375
2023-10-25,297.8957824707031
2023-10-26,286.7767028808594
2023-10-27,295.11102294921875
2023-10-30,301.0086669921875
2023-10-31,299.626220703125
2023-11-01,310.1485290527344
2023-11-02,309.173828125
2023-11-03,312.8835144042969
2023-11-06,314.07696533203125
2023-11-07,317.0804748535156
2023-11-08,318.0352478027344
2023-11-09,318.8009948730469
2023-11-10,326.9761657714844
2023-11-13,327.3939208984375
2023-11-14,334.4750061035156
2023-11-15,330.8946533203125
2023-11-16,332.3666076660156
2023-11-17,333.2120056152344
2023-11-20,338.11505126953125
2023-11-21,335.1413879394531
2023-11-22,339.6268005371094
2023-11-24,336.3846435546875
2023-11-27,332.87384033203125
2023-11-28,337.1404113769531
2023-11-29,330.38751220703125
2023-11-30,325.3650207519531
2023-12-01,323.0477294921875
2023-12-04,318.2739562988281
2023-12-05,316.5533752441406
2023-12-06,315.71795654296875
2023-12-07,324.8080749511719
2023-12-08,330.9344787597656
2023-12-11,323.5052490234375
2023-12-12,332.39642333984375
2023-12-13,332.9136047363281
2023-12-14,331.3521728515625
2023-12-15,333.0926513671875
2023-12-18,342.73968505859375
2023-12-19,348.4483642578125
2023-12-20,347.374267578125
2023-12-21,352.15802001953125
2023-12-22,351.46185302734375
2023-12-26,352.8939514160156
2023-12-27,355.87762451171875
2023-12-28,356.3649597167969
2023-12-29,352.02874755859375
2024-01-02,344.40057373046875
2024-01-03,342.59051513671875
2024-01-04,345.2260437011719
2024-01-05,350.02972412109375
2024-01-08,356.7030944824219
2024-01-09,355.4798583984375
2024-01-10,368.44866943359375
2024-01-11,367.6530456542969
2024-01-12,372.44671630859375
2024-01-16,365.4551086425781
2024-01-17,366.3600769042969
2024-01-18,374.0777893066406
2024-01-19,381.3578796386719
2024-01-22,379.6969909667969
2024-01-23,383.0982971191406
2024-01-24,388.56829833984375
2024-01-25,391.0347595214844
2024-01-26,391.9895324707031
2024-01-29,398.83197021484375
2024-01-30,397.8772277832031
2024-01-31,388.0113830566406
2024-02-01,392.6260070800781
2024-02-02,472.39837646484375
2024-02-05,456.90338134765625
2024-02-06,452.2389831542969
2024-02-07,467.02783203125
2024-02-08,467.43560791015625
2024-02-09,465.555908203125
2024-02-12,466.34161376953125
2024-02-13,457.6094970703125
2024-02-14,470.69769287109375
2024-02-15,481.3890686035156
2024-02-16,470.7375183105469
2024-02-20,469.1760559082031
2024-02-21,465.9702453613281
2024-02-22,483.9906005859375
2024-02-23,481.8998107910156
2024-02-26,479.61993408203125
2024-02-27,484.90655517578125
2024-02-28,481.8898620605469
2024-02-29,487.9729919433594
2024-03-01,500.0893859863281
2024-03-04,495.9975280761719
2024-03-05,488.0625915527344
2024-03-06,493.9067077636719
2024-03-07,509.9358825683594
2024-03-08,503.723388671875
2024-03-11,481.46173095703125
2024-03-12,497.5506286621094
2024-03-13,493.3890380859375
2024-03-14,489.6654968261719
2024-03-15,481.9695739746094
2024-03-18,494.7928466796875
2024-03-19,494.05609130859375
2024-03-20,503.29522705078125
2024-03-21,505.525390625
2024-03-22,507.3373718261719
2024-03-25,500.8062438964844
2024-03-26,493.7076416015625
2024-03-27,491.6865539550781
2024-03-28,483.4429626464844
2024-04-01,489.1875915527344
2024-04-02,495.1811218261719
2024-04-03,504.5098876953125
2024-04-04,508.6715087890625
2024-04-05,525.0192260742188
2024-04-08,516.9649047851562
2024-04-09,514.6251831054688
2024-04-10,517.542236328125
2024-04-11,520.8576049804688
2024-04-12,509.64715576171875
2024-04-15,498.0285339355469
2024-04-16,497.56060791015625
2024-04-17,491.9952392578125
2024-04-18,499.5916442871094
2024-04-19,478.9528503417969
2024-04-22,479.6099548339844
2024-04-23,493.9167175292969
2024-04-24,491.3281555175781
2024-04-25,439.4375305175781
2024-04-26,441.3391418457031
2024-04-29,430.7160949707031
2024-04-30,428.2768859863281
2024-05-01,437.25714111328125
2024-05-02,439.7362060546875
2024-05-03,449.970947265625
2024-05-06,463.6305847167969
2024-05-07,466.1792907714844
2024-05-08,470.5201416015625
2024-05-09,473.3277587890625
2024-05-10,474.10430908203125
2024-05-13,465.9503479003906
2024-05-14,469.7734375
2024-05-15,479.4207763671875
2024-05-16,471.1473693847656
2024-05-17,469.8331604003906
2024-05-20,466.77667236328125
2024-05-21,462.585205078125
2024-05-22,465.7213134765625
2024-05-23,463.73016357421875
2024-05-24,476.11541748046875
2024-05-28,477.8079833984375
2024-05-29,472.2723693847656
2024-05-30,464.9945373535156
2024-05-31,464.7755126953125
2024-06-03,475.38861083984375
2024-06-04,474.89080810546875
2024-06-05,492.8812561035156
2024-06-06,491.5870361328125
2024-06-07,490.79052734375
2024-06-10,500.38812255859375
2024-06-11,505.2366638183594
2024-06-12,506.6006774902344
2024-06-13,501.8815002441406
2024-06-14,502.4396057128906
2024-06-17,504.90118408203125
2024-06-18,497.7854919433594
2024-06-20,499.9880065917969
2024-06-21,493.09161376953125
2024-06-24,497.20751953125
2024-06-25,508.8576354980469
2024-06-26,511.3689880371094
2024-06-27,517.7869873046875
2024-06-28,502.4993896484375
2024-07-01,502.9577941894531
2024-07-02,507.7613830566406
2024-07-03,508.21978759765625
2024-07-05,538.0675048828125
2024-07-08,527.5137329101562
2024-07-09,528.19140625
2024-07-10,532.8653564453125
2024-07-11,510.95050048828125
2024-07-12,497.1676330566406
2024-07-15,494.4668884277344
2024-07-16,488.1186218261719
2024-07-17,460.4134826660156
2024-07-18,474.2262268066406
2024-07-19,475.1629943847656
2024-07-22,485.73681640625
2024-07-23,487.02239990234375
2024-07-24,459.6959533691406
2024-07-25,451.8627624511719
2024-07-26,464.1108703613281
2024-07-29,464.12078857421875
2024-07-30,461.6094055175781
2024-07-31,473.2096862792969
2024-08-01,496.0415344238281
2024-08-02,486.4742736816406
2024-08-05,474.10662841796875
2024-08-06,492.4039306640625
2024-08-07,487.2516174316406
2024-08-08,507.89093017578125
2024-08-09,516.0032348632812
2024-08-12,514.1893920898438
2024-08-13,526.7363891601562
2024-08-14,524.9625244140625
2024-08-15,535.4964599609375
2024-08-16,525.6201782226562
2024-08-19,527.4739379882812
2024-08-20,524.9324951171875
2024-08-21,533.333740234375
2024-08-22,530.1148071289062
2024-08-23,526.1982421875
2024-08-26,519.341796875
2024-08-27,517.3285522460938
2024-08-28,515.0165405273438
2024-08-29,516.4515991210938
2024-08-30,519.5310668945312
2024-09-03,510.013671875
2024-09-04,510.9902648925781
2024-09-05,515.0962524414062
2024-09-06,498.5628662109375
2024-09-09,503.06744384765625
2024-09-10,503.06744384765625
2024-09-11,510.0834045410156
2024-09-12,523.806396484375
2024-09-13,522.8297729492188
2024-09-16,531.96728515625
2024-09-17,534.9998168945312
2024-09-18,536.625732421875
2024-09-19,557.7236328125
2024-09-20,559.9680786132812
2024-09-23,563.0205688476562
2024-09-24,561.9432983398438
2024-09-25,566.9109497070312
2024-09-26,566.4421997070312
2024-09-27,565.9633178710938
2024-09-30,571.0308227539062
2024-10-01,575.0509033203125
2024-10-02,571.3999633789062
2024-10-03,581.3353881835938
2024-10-04,594.4730224609375
2024-10-07,583.3404541015625
2024-10-08,591.4304809570312
2024-10-09,589.0563354492188
2024-10-10,582.3927612304688
2024-10-11,588.4977416992188
2024-10-14,588.9664916992188
2024-10-15,584.8267822265625
2024-10-16,575.3701171875
2024-10-17,575.5098266601562
2024-10-18,575.0509033203125
2024-10-21,573.7440795898438
2024-10-22,580.5773315429688
2024-10-23,562.3023071289062
2024-10-24,566.38232421875
2024-10-25,571.8388061523438
2024-10-28,576.7366943359375
2024-10-29,591.819580078125
2024-10-30,590.3431396484375
2024-10-31,566.1828002929688
2024-11-01,565.7638549804688
2024-11-04,559.2997436523438
2024-11-05,571.0208129882812
2024-11-06,570.6417846679688
2024-11-07,590.2434692382812
2024-11-08,587.8892822265625
2024-11-11,581.734375
2024-11-12,583.38037109375
2024-11-13,578.5722045898438
2024-11-14,575.7391967773438
2024-11-15,552.7160034179688
2024-11-18,553.0352783203125
2024-11-19,559.7088012695312
2024-11-20,564.1278686523438
2024-11-21,561.703857421875
2024-11-22,557.763671875
2024-11-25,563.7189331054688
2024-11-26,572.1281127929688
2024-11-27,567.798828125
2024-11-29,572.90625
2024-12-02,591.3706665039062
2024-12-03,612.139404296875
2024-12-04,612.2691040039062
2024-12-05,607.4309692382812
2024-12-06,622.2344970703125
2024-12-09,612.0595703125
2024-12-10,617.7954711914062
2024-12-11,631.1224975585938
2024-12-12,629.2371826171875
2024-12-13,618.8228759765625
2024-12-16,623.2056274414062
2024-12-17,618.41357421875
2024-12-18,596.200439453125
2024-12-19,594.5830688476562
2024-12-20,584.2802124023438
2024-12-23,598.8560180664062
2024-12-24,606.742919921875
2024-12-26,602.3502197265625
2024-12-27,598.8161010742188
2024-12-30,590.26025390625
2024-12-31,584.539794921875
