Date,AAPL,MSFT,AMZN,GOOG,NVDA,META,TSLA,JNJ,JPM,XOM
2022-05-11,144.0233154296875,253.0978546142578,105.37200164794922,113.18643188476562,16.601594924926758,187.7102203369141,244.6666717529297,158.6661376953125,108.31968688964844,76.79679870605469
2022-05-12,140.14991760253906,248.04653930664065,106.93049621582033,112.39187622070312,16.14737892150879,190.19656372070312,242.6666717529297,160.2335968017578,108.2280044555664,77.14542388916016
2022-05-13,144.62298583984375,253.6515350341797,113.05500030517578,115.7235870361328,17.675762176513672,197.53631591796875,256.5299987792969,159.31475830078125,109.19072723388672,79.43385314941406
2022-05-16,143.07952880859375,254.02064514160156,110.8105010986328,114.01229095458984,17.23451805114746,198.94854736328125,241.4566650390625,160.4227752685547,108.42972564697266,81.30213928222656
2022-05-17,146.71701049804688,259.18853759765625,115.36849975585938,115.90830993652344,18.145959854125977,201.5144805908203,253.8699951171875,161.0894012451172,112.02387237548828,82.33910369873047
2022-05-18,138.4393310546875,247.3877410888672,107.1125030517578,111.63704681396484,16.909076690673828,191.19113159179688,236.60333251953125,158.09861755371094,110.10760498046876,81.03398895263672
2022-05-19,135.02804565429688,246.4724884033203,107.31900024414062,109.99279022216795,17.094758987426758,190.24630737304688,236.47332763671875,156.6932830810547,108.4755401611328,81.47200012207031
2022-05-20,135.26393127441406,245.9077606201172,107.59100341796876,108.57003784179688,16.665491104125977,192.48402404785156,221.3000030517578,159.43185424804688,107.58618927001952,82.11561584472656
2022-05-23,140.69061279296875,253.78469848632812,107.55699920654295,110.9075164794922,16.869144439697266,195.15936279296875,224.96665954589844,162.6866912841797,114.24269104003906,83.93028259277344
2022-05-24,137.98712158203125,252.7817840576172,104.0999984741211,105.20604705810548,16.126415252685547,180.29090881347656,209.3866729736328,164.4636688232422,115.8563995361328,84.38619232177734
2022-05-25,138.1444091796875,255.6054229736328,106.7750015258789,105.12013244628906,16.946016311645508,182.8270263671875,219.6000061035156,162.84986877441406,116.66326141357422,86.08464050292969
2022-05-26,141.34927368164062,258.89642333984375,111.07749938964844,107.55992889404295,17.820514678955078,190.58447265625,235.91000366210935,162.70481872558594,118.68040466308594,86.3885726928711
2022-05-27,147.11024475097656,266.0430908203125,115.14649963378906,112.0323257446289,18.778879165649418,194.0653381347656,253.2100067138672,164.18264770507812,120.35826110839844,87.23778533935547
2022-05-31,146.32373046875,264.7091979980469,120.20950317382812,113.26390838623048,18.640113830566406,192.58349609375,252.7533264160156,162.76824951171875,121.23843383789062,85.81647491455078
2022-06-01,146.1959228515625,265.24462890625,121.68399810791016,113.36124420166016,18.288715362548828,187.6107635498047,246.7899932861328,161.1182098388672,119.111328125,87.46126556396484
2022-06-02,148.65371704101562,267.3477478027344,125.51100158691406,116.94571685791016,19.558544158935547,197.77500915527344,258.3333435058594,160.61045837402344,121.027587890625,87.3093032836914
2022-06-03,142.92225646972656,262.90789794921875,122.3499984741211,113.78534698486328,18.688032150268555,189.73907470703125,234.51666259765625,159.94862365722656,119.3405303955078,88.57866668701172
2022-06-06,143.6693878173828,261.6714172363281,124.79000091552734,116.2152099609375,18.753915786743164,193.19015502929688,238.27999877929688,159.9304962158203,118.94628143310548,88.35519409179688
2022-06-07,146.1959228515625,265.3226013183594,123.0,116.43270874023438,18.893678665161133,194.58251953125,238.8866729736328,161.68936157226562,119.25802612304688,92.4046630859375
2022-06-08,145.45863342285156,263.2876281738281,121.18000030517578,116.44115447998048,18.620092391967773,195.56710815429688,241.86666870117188,160.7283477783203,117.3600845336914,93.4952392578125
2022-06-09,140.2285614013672,257.81561279296875,116.1500015258789,114.13693237304688,18.020986557006836,182.99609375,239.7066650390625,157.49166870117188,114.89368438720705,91.47498321533205
2022-06-10,134.81170654296875,246.32644653320312,109.6500015258789,110.67015838623048,16.948598861694336,174.61207580566406,232.22999572753903,156.43997192382812,109.61248779296876,89.8033447265625
2022-06-13,129.65048217773438,235.87901306152344,103.66999816894533,106.15008544921876,15.623581886291504,163.36373901367188,215.73666381835935,154.8624267578125,106.34840393066406,85.68236541748047
2022-06-14,130.51559448242188,238.0503387451172,102.30999755859376,106.46542358398438,15.812298774719238,162.83665466308594,220.88999938964844,152.4870147705078,104.57884979248048,85.90584564208984
2022-06-15,133.1404571533203,245.1288146972656,107.66999816894533,109.64019775390624,16.50226593017578,168.42601013183594,233.0,154.11895751953125,105.81661224365234,84.82420349121094
2022-06-16,127.86125183105467,238.5176696777344,103.66000366210938,105.91121673583984,15.577649116516112,159.99227905273438,213.1000061035156,154.20054626464844,104.001220703125,81.69548797607422
2022-06-17,129.33584594726562,241.1270751953125,106.22000122070312,107.13235473632812,15.85623264312744,162.8466339111328,216.7599945068359,153.6384735107422,103.63445281982422,76.98451232910156
